# 20251205_150830
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145739_008/spectr.txt
# qmax:	4
# ma:	0.331429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0886639
# [=>] Eabc:	0.165714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,16203.6
0.0204082,16500.2
0.0408163,17413.7
0.0612245,20658.3
0.0816327,20015.6
0.102041,9474.07
0.122449,2735.73
0.142857,1371.06
0.163265,819.798
0.183673,501.095
0.204082,314.954
0.22449,211.362
0.244898,148.225
0.265306,102.981
0.285714,74.0404
0.306122,53.8488
0.326531,40.9587
0.346939,32.1124
0.367347,24.119
0.387755,18.4567
0.408163,15.3497
0.428571,12.4015
0.44898,9.72383
0.469388,8.13353
0.489796,6.90954
0.510204,5.67721
0.530612,4.73589
0.55102,4.09033
0.571429,3.60589
0.591837,3.10085
0.612245,2.55052
0.632653,2.32713
0.653061,2.10915
0.673469,1.77185
0.693878,1.63476
0.714286,1.52762
0.734694,1.29553
0.755102,1.16638
0.77551,1.0922
0.795918,1.00977
0.816327,0.914121
0.836735,0.83639
0.857143,0.790822
0.877551,0.732384
0.897959,0.678256
0.918367,0.652639
0.938776,0.615571
0.959184,0.55285
0.979592,0.505874
1,0.487367
