# 20251205_151520
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150400_233/spectr.txt
# qmax:	4
# ma:	1.61714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.796358
# [=>] Eabc:	0.80857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,967.188
0.0204082,967.637
0.0408163,968.992
0.0612245,971.288
0.0816327,974.588
0.102041,979.019
0.122449,984.97
0.142857,992.273
0.163265,999.779
0.183673,1008.41
0.204082,1017.81
0.22449,1028.05
0.244898,1038.89
0.265306,1050.92
0.285714,1063.99
0.306122,1077.64
0.326531,1092.49
0.346939,1108.22
0.367347,1125.41
0.387755,1143.16
0.408163,1161.93
0.428571,1182.77
0.44898,1204.13
0.469388,1227
0.489796,1251.21
0.510204,1278.1
0.530612,1306.38
0.55102,1337.25
0.571429,1370.7
0.591837,1407.96
0.612245,1449.66
0.632653,1496.88
0.653061,1550.43
0.673469,1611.34
0.693878,1685.67
0.714286,1774.62
0.734694,1894.38
0.755102,2135.95
0.77551,2336.66
0.795918,2010.5
0.816327,1374.03
0.836735,734.07
0.857143,533.287
0.877551,445.57
0.897959,371.795
0.918367,313.907
0.938776,270.335
0.959184,235.213
0.979592,205.412
1,180.851
