# 20251208_111538
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110446_279/spectr.txt
# qmax:	4
# ma:	1.88
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.929516
# [=>] Eabc:	0.94
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1259.76
0.0204082,1260.13
0.0408163,1261.24
0.0612245,1263.12
0.0816327,1265.77
0.102041,1269.22
0.122449,1273.53
0.142857,1278.76
0.163265,1285.03
0.183673,1292.76
0.204082,1301.59
0.22449,1310.39
0.244898,1320.22
0.265306,1331.43
0.285714,1342.97
0.306122,1355.4
0.326531,1368.46
0.346939,1382.9
0.367347,1397.93
0.387755,1414.22
0.408163,1431.46
0.428571,1451.01
0.44898,1471.06
0.469388,1492.96
0.489796,1516.29
0.510204,1541.1
0.530612,1567.53
0.55102,1596.8
0.571429,1627.07
0.591837,1659.76
0.612245,1695.97
0.632653,1735.71
0.653061,1778.25
0.673469,1824.79
0.693878,1876.99
0.714286,1935.6
0.734694,2002.26
0.755102,2078.32
0.77551,2166.59
0.795918,2269.85
0.816327,2419.18
0.836735,2566.72
0.857143,2897.55
0.877551,3160.25
0.897959,3497.11
0.918367,4124.82
0.938776,2701.83
0.959184,1143.78
0.979592,998.417
1,570.241
