# 20260616_164303
# primespec:	data/XeXe544_cc_(0,5)plus15/primaryspec/spec_20260616_155459_100/spectr.txt
# qmax:	4
# ma:	0.857143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.40506
# [=>] Eabc:	0.428572
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1545.89
0.0204082,1547.27
0.0408163,1555.28
0.0612245,1566.77
0.0816327,1584.96
0.102041,1608.44
0.122449,1636.48
0.142857,1669.9
0.163265,1710.72
0.183673,1755.7
0.204082,1810.68
0.22449,1872.15
0.244898,1944.91
0.265306,2032.11
0.285714,2138.89
0.306122,2260.6
0.326531,2495
0.346939,2624.51
0.367347,3078.05
0.387755,3744.26
0.408163,2879.66
0.428571,1203.2
0.44898,519.459
0.469388,453.326
0.489796,349.647
0.510204,219.365
0.530612,174.906
0.55102,150.165
0.571429,122.216
0.591837,100.179
0.612245,83.448
0.632653,71.2188
0.653061,59.9172
0.673469,51.7964
0.693878,44.5649
0.714286,38.7442
0.734694,33.7341
0.755102,29.3875
0.77551,25.674
0.795918,22.4536
0.816327,19.9064
0.836735,17.6169
0.857143,15.8257
0.877551,13.989
0.897959,12.547
0.918367,11.0851
0.938776,10.0339
0.959184,9.04734
0.979592,8.25862
1,7.42495
