# 20251208_111343
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110241_217/spectr.txt
# qmax:	4
# ma:	1.52571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.749898
# [=>] Eabc:	0.762855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1568.92
0.0204082,1569.83
0.0408163,1572.07
0.0612245,1575.85
0.0816327,1581.32
0.102041,1588.86
0.122449,1597.97
0.142857,1608.13
0.163265,1620.39
0.183673,1633.58
0.204082,1648.65
0.22449,1665.7
0.244898,1683.78
0.265306,1703.7
0.285714,1725.6
0.306122,1750.59
0.326531,1776.96
0.346939,1806.05
0.367347,1837.01
0.387755,1871.36
0.408163,1908.79
0.428571,1947.03
0.44898,1993.2
0.469388,2040.94
0.489796,2094.33
0.510204,2153.66
0.530612,2219.99
0.55102,2296.04
0.571429,2381.11
0.591837,2480.73
0.612245,2597.97
0.632653,2746.84
0.653061,2926.42
0.673469,3215.1
0.693878,3597.34
0.714286,3947.89
0.734694,5020.07
0.755102,3657.02
0.77551,1350.93
0.795918,933.422
0.816327,658.118
0.836735,422.625
0.857143,378.26
0.877551,310.755
0.897959,263.71
0.918367,228.606
0.938776,198.633
0.959184,173.636
0.979592,152.956
1,134.89
