# 20260616_115749
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114445_133/spectr.txt
# qmax:	4
# ma:	1.04571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.503763
# [=>] Eabc:	0.522855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1000.23
0.0204082,1001.05
0.0408163,1004.74
0.0612245,1010.84
0.0816327,1019.96
0.102041,1030.97
0.122449,1043.99
0.142857,1059.91
0.163265,1077.77
0.183673,1097.46
0.204082,1119.88
0.22449,1144.23
0.244898,1171.62
0.265306,1200.39
0.285714,1232.44
0.306122,1265.83
0.326531,1304.27
0.346939,1346.98
0.367347,1391.05
0.387755,1450.13
0.408163,1513.14
0.428571,1568.27
0.44898,1715.67
0.469388,1975.02
0.489796,1993.58
0.510204,1520.95
0.530612,928.648
0.55102,510.716
0.571429,363.063
0.591837,315.346
0.612245,264.245
0.632653,215.579
0.653061,177.886
0.673469,151.445
0.693878,130.158
0.714286,112.164
0.734694,96.6189
0.755102,83.5825
0.77551,73.1643
0.795918,64.0917
0.816327,56.9266
0.836735,50.1257
0.857143,44.3131
0.877551,39.3158
0.897959,35.0646
0.918367,31.3029
0.938776,28.2156
0.959184,25.1852
0.979592,22.8268
1,20.4964
