# 20251208_110907
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105734_068/spectr.txt
# qmax:	4
# ma:	0.674286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.306701
# [=>] Eabc:	0.337143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,4222.73
0.0204082,4232.2
0.0408163,4266.75
0.0612245,4323.65
0.0816327,4402.95
0.102041,4508.23
0.122449,4643.57
0.142857,4810.68
0.163265,5021.71
0.183673,5275.12
0.204082,5608.12
0.22449,6031.64
0.244898,6717.25
0.265306,7461.97
0.285714,10166.3
0.306122,9143.14
0.326531,2906.79
0.346939,1048.32
0.367347,838.1
0.387755,517.548
0.408163,389.98
0.428571,299.016
0.44898,229.725
0.469388,181.638
0.489796,145.274
0.510204,117.727
0.530612,96.2281
0.55102,78.2082
0.571429,65.5246
0.591837,55.1068
0.612245,46.8426
0.632653,39.3407
0.653061,33.4023
0.673469,28.8029
0.693878,24.957
0.714286,21.7154
0.734694,18.6115
0.755102,16.5388
0.77551,14.5079
0.795918,12.8009
0.816327,11.1197
0.836735,10.0495
0.857143,9.01811
0.877551,7.88382
0.897959,7.10491
0.918367,6.43455
0.938776,5.88243
0.959184,5.1432
0.979592,4.7063
1,4.36103
