# 20251208_100737
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095228_122/spectr.txt
# qmax:	4
# ma:	0.702275
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.322021
# [=>] Eabc:	0.351137
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2622.82
0.0204082,2627.38
0.0408163,2648.84
0.0612245,2681.2
0.0816327,2730.33
0.102041,2792.28
0.122449,2867.53
0.142857,2959.49
0.163265,3068.1
0.183673,3195.16
0.204082,3348.68
0.22449,3535.05
0.244898,3773.87
0.265306,4073.46
0.285714,4709.72
0.306122,5280.81
0.326531,3917.87
0.346939,1881.2
0.367347,901.757
0.387755,644.555
0.408163,482.91
0.428571,363.086
0.44898,281.772
0.469388,223.307
0.489796,179.707
0.510204,144.436
0.530612,119.017
0.55102,98.4093
0.571429,82.1986
0.591837,68.9319
0.612245,58.0504
0.632653,49.2193
0.653061,42.293
0.673469,36.3009
0.693878,31.4092
0.714286,27.2646
0.734694,23.5258
0.755102,20.6673
0.77551,18.0491
0.795918,16.0581
0.816327,14.0252
0.836735,12.4596
0.857143,11.037
0.877551,9.88931
0.897959,8.80725
0.918367,7.8355
0.938776,7.02132
0.959184,6.36418
0.979592,5.77715
1,5.26362
