# 20251205_151718
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150542_298/spectr.txt
# qmax:	4
# ma:	1.98857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.984379
# [=>] Eabc:	0.994285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,772.847
0.0204082,773.073
0.0408163,773.745
0.0612245,774.873
0.0816327,776.469
0.102041,778.552
0.122449,781.185
0.142857,784.5
0.163265,788.272
0.183673,792.766
0.204082,798.247
0.22449,805.026
0.244898,811.461
0.265306,818.4
0.285714,825.466
0.306122,833.253
0.326531,841.001
0.346939,849.848
0.367347,858.53
0.387755,867.95
0.408163,877.772
0.428571,889.08
0.44898,899.529
0.469388,910.966
0.489796,922.673
0.510204,935.692
0.530612,948.642
0.55102,962.511
0.571429,977.036
0.591837,992.846
0.612245,1008.89
0.632653,1027.1
0.653061,1045.02
0.673469,1065.4
0.693878,1086.28
0.714286,1109.2
0.734694,1132.93
0.755102,1160.64
0.77551,1189.68
0.795918,1223.23
0.816327,1260.83
0.836735,1301.62
0.857143,1349.97
0.877551,1406.71
0.897959,1477.75
0.918367,1568.08
0.938776,1743.27
0.959184,1931.49
0.979592,1770.56
1,1228.34
