# 20250803_184748
# initdata:	data/examplescenario/initdata.csv
# freezeout file: 	data/examplescenario/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,14912.9
0.0100251,14769.5
0.0200501,14345.4
0.0300752,13659.5
0.0401003,12744.6
0.0501253,11648.5
0.0601504,10432.3
0.0701754,9166.45
0.0802005,7923.16
0.0902256,6766.62
0.100251,5743.33
0.110276,4875.59
0.120301,4160.75
0.130326,3577.01
0.140351,3094.04
0.150376,2684.77
0.160401,2333.67
0.170426,2038.22
0.180451,1803.34
0.190476,1631.95
0.200501,1516.97
0.210526,1439.39
0.220551,1374
0.230576,1299.63
0.240602,1208.21
0.250627,1107.08
0.260652,1012.78
0.270677,939.881
0.280702,891.552
0.290727,857.832
0.300752,822.592
0.310777,774.525
0.320802,714.595
0.330827,654.726
0.340852,608.685
0.350877,581.761
0.360902,566.874
0.370927,550.043
0.380952,521.044
0.390977,481.018
0.401003,441.078
0.411028,413.046
0.421053,399.826
0.431078,393.268
0.441103,381.241
0.451128,357.894
0.461153,328.36
0.471178,303.915
0.481203,291.891
0.491228,289.282
0.501253,285.697
0.511278,272.898
0.521303,252.16
0.531328,232.728
0.541353,222.91
0.551378,222.253
0.561404,222.185
0.571429,214.384
0.581454,198.716
0.591479,183.022
0.601504,175.12
0.611529,175.039
0.621554,175.208
0.631579,168.256
0.641604,154.415
0.651629,140.993
0.661654,134.653
0.671679,134.598
0.681704,133.732
0.691729,126.366
0.701754,114.194
0.711779,104.249
0.721805,101.226
0.73183,102.571
0.741855,101.569
0.75188,94.8326
0.761905,85.8746
0.77193,80.9284
0.781955,81.8734
0.79198,84.2371
0.802005,82.3736
0.81203,75.7986
0.822055,69.4679
0.83208,67.8709
0.842105,69.8654
0.85213,70.1616
0.862155,65.5642
0.87218,58.5877
0.882206,54.3312
0.892231,54.4685
0.902256,55.4979
0.912281,53.1554
0.922306,47.5553
0.932331,42.9158
0.942356,42.3707
0.952381,44.2631
0.962406,44.3356
0.972431,40.9727
0.982456,37.0162
0.992481,36.0615
1.00251,37.951
1.01253,39.0336
1.02256,36.7425
1.03258,32.6882
1.04261,30.4876
1.05263,31.2004
1.06266,32.1392
1.07268,30.4279
1.08271,26.6657
1.09273,24.0876
1.10276,24.4129
1.11278,25.7664
1.12281,25.2303
1.13283,22.6178
1.14286,20.5842
1.15288,21.0671
1.16291,22.754
1.17293,22.8288
1.18296,20.6202
1.19298,18.3546
1.20301,18.1509
1.21303,19.269
1.22306,19.2031
1.23308,17.0573
1.24311,14.7009
1.25313,14.2554
1.26316,15.3359
1.27318,15.6906
1.28321,14.2721
1.29323,12.5811
1.30326,12.5511
1.31328,13.9047
1.32331,14.5393
1.33333,13.3485
1.34336,11.6289
1.35338,11.2436
1.36341,12.0991
1.37343,12.3568
1.38346,10.9988
1.39348,9.20717
1.40351,8.72877
1.41353,9.53176
1.42356,9.9554
1.43358,9.05356
1.44361,7.85929
1.45363,7.88216
1.46366,8.97701
1.47368,9.54227
1.48371,8.71523
1.49373,7.49801
1.50376,7.30344
1.51378,7.99983
1.52381,8.16124
1.53383,7.10449
1.54386,5.83611
1.55388,5.63992
1.56391,6.32436
1.57393,6.57572
1.58396,5.84113
1.59398,5.06838
1.60401,5.3045
1.61404,6.18495
1.62406,6.4417
1.63409,5.66847
1.64411,4.83978
1.65414,4.89621
1.66416,5.43842
1.67419,5.35648
1.68421,4.44289
1.69424,3.68253
1.70426,3.85079
1.71429,4.44941
1.72431,4.46928
1.73434,3.83835
1.74436,3.47686
1.75439,3.92643
1.76441,4.54976
1.77444,4.43523
1.78446,3.67631
1.79449,3.20132
1.80451,3.43844
1.81454,3.75014
1.82456,3.41038
1.83459,2.67487
1.84461,2.40412
1.85464,2.8241
1.86466,3.22868
1.87469,3.02136
1.88471,2.55723
1.89474,2.57846
1.90476,3.09908
1.91479,3.37042
1.92481,2.95652
1.93484,2.34507
1.94486,2.22863
1.95489,2.52775
1.96491,2.56541
1.97494,2.09664
1.98496,1.66918
1.99499,1.81205
2.00501,2.26524
2.01504,2.37154
2.02506,2.02952
2.03509,1.80616
2.04511,2.06722
2.05514,2.42686
2.06516,2.31144
2.07519,1.79545
2.08521,1.48454
2.09524,1.64116
2.10526,1.84434
2.11529,1.65518
2.12531,1.27803
2.13534,1.24503
2.14536,1.61505
2.15539,1.88075
2.16541,1.70722
2.17544,1.40062
2.18546,1.42669
2.19549,1.71195
2.20551,1.76149
2.21554,1.39972
2.22556,1.03
2.23559,1.0446
2.24561,1.27355
2.25564,1.2769
2.26566,1.01728
2.27569,0.904041
2.28571,1.15963
2.29574,1.46913
2.30576,1.43325
2.31579,1.14212
2.32581,1.02087
2.33584,1.19269
2.34586,1.31161
2.35589,1.09759
2.36591,0.761931
2.37594,0.695184
2.38596,0.899344
2.39599,1.01074
2.40602,0.85908
2.41604,0.712819
2.42607,0.852796
2.43609,1.12934
2.44612,1.17081
2.45614,0.925723
2.46617,0.726742
2.47619,0.793631
2.48622,0.92497
2.49624,0.827611
2.50627,0.571498
2.51629,0.485405
2.52632,0.663687
2.53634,0.831974
2.54637,0.764284
2.55639,0.613238
2.56642,0.660195
2.57644,0.87401
2.58647,0.947669
2.59649,0.752765
2.60652,0.526373
2.61654,0.518359
2.62657,0.6372
2.63659,0.618012
2.64662,0.440507
2.65664,0.35885
2.66667,0.508217
2.67669,0.693546
2.68672,0.678575
2.69674,0.531894
2.70677,0.508118
2.71679,0.65344
2.72682,0.733598
2.73684,0.590384
2.74687,0.380391
2.75689,0.342751
2.76692,0.45402
2.77694,0.487847
2.78697,0.373416
2.79699,0.300512
2.80702,0.417855
2.81704,0.593111
2.82707,0.602078
2.83709,0.457144
2.84712,0.378359
2.85714,0.458137
2.86717,0.530138
2.87719,0.43362
2.88722,0.263396
2.89724,0.227943
2.90727,0.33961
2.91729,0.40842
2.92732,0.339401
2.93734,0.273055
2.94737,0.357728
2.95739,0.508814
2.96742,0.525474
2.97744,0.386441
2.98747,0.276849
2.99749,0.311272
3.00752,0.375187
3.01754,0.317628
3.02757,0.190283
3.03759,0.167961
3.04762,0.279633
3.05764,0.365139
3.06767,0.319673
3.07769,0.247607
3.08772,0.292349
3.09774,0.407853
3.10777,0.423036
3.11779,0.29899
3.12782,0.18694
3.13784,0.203438
3.14787,0.267993
3.15789,0.243786
3.16792,0.155675
3.17794,0.149097
3.18797,0.258805
3.19799,0.347548
3.20802,0.309026
3.21805,0.222965
3.22807,0.227056
3.2381,0.305431
3.24812,0.316702
3.25815,0.213783
3.26817,0.117181
3.2782,0.134065
3.28822,0.204105
3.29825,0.204242
3.30827,0.14312
3.3183,0.143064
3.32832,0.241296
3.33835,0.321333
3.34837,0.282226
3.3584,0.186716
3.36842,0.16344
3.37845,0.215663
3.38847,0.2272
3.3985,0.149455
3.40852,0.0784067
3.41855,0.106915
3.42857,0.184009
3.4386,0.197054
3.44862,0.145378
3.45865,0.135868
3.46867,0.210021
3.4787,0.272308
3.48872,0.231147
3.49875,0.13595
3.50877,0.102077
3.5188,0.14178
3.52882,0.158668
3.53885,0.106648
3.54887,0.0632329
3.5589,0.105896
3.56892,0.187112
3.57895,0.203074
3.58897,0.149321
3.599,0.122998
3.60902,0.170102
3.61905,0.214107
3.62907,0.174228
3.6391,0.0896668
3.64912,0.0604565
3.65915,0.0997144
3.66917,0.12401
3.6792,0.0904726
3.68922,0.0637078
3.69925,0.10959
3.70927,0.184643
3.7193,0.195112
3.72932,0.135786
3.73935,0.0952141
3.74937,0.120849
3.7594,0.151782
3.76942,0.118931
3.77945,0.0545707
3.78947,0.0427006
3.7995,0.0906989
3.80952,0.121668
3.81955,0.0961825
3.82957,0.0718059
3.8396,0.108554
3.84962,0.169255
3.85965,0.170904
3.86967,0.108472
3.8797,0.0614377
3.88972,0.0752064
3.89975,0.100187
3.90977,0.0778896
3.9198,0.0355929
3.92982,0.0423767
3.93985,0.0981185
3.94987,0.130406
3.9599,0.104245
3.96992,0.0736254
3.97995,0.0953047
3.98997,0.139181
4,0.13355
