# 20251205_144000
# initdata:	data/AuAu200_cc_(0,5)/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)/freezeout.csv
# particle mass:	1.48
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,383.447
0.0100251,389.395
0.0200501,406.913
0.0300752,434.96
0.0401003,471.631
0.0501253,514.082
0.0601504,558.65
0.0701754,601.274
0.0802005,638.18
0.0902256,666.649
0.100251,685.662
0.110276,696.193
0.120301,701.011
0.130326,704.018
0.140351,709.252
0.150376,719.371
0.160401,736.991
0.170426,759.864
0.180451,785.46
0.190476,809.541
0.200501,827.795
0.210526,837.154
0.220551,836.812
0.230576,828.608
0.240602,816.558
0.250627,805.579
0.260652,799.794
0.270677,800.961
0.280702,807.675
0.290727,815.727
0.300752,819.596
0.310777,814.609
0.320802,798.881
0.330827,774.229
0.340852,745.56
0.350877,718.878
0.360902,698.736
0.370927,686.212
0.380952,678.419
0.390977,669.853
0.401003,655.018
0.411028,631.13
0.421053,599.577
0.431078,565.333
0.441103,534.557
0.451128,511.56
0.461153,496.633
0.471178,485.974
0.481203,473.758
0.491228,455.309
0.501253,429.661
0.511278,400.095
0.521303,372.294
0.531328,351.148
0.541353,337.997
0.551378,329.931
0.561404,321.559
0.571429,308.244
0.581454,288.861
0.591479,266.422
0.601504,246.172
0.611529,232.324
0.621554,225.476
0.631579,222.316
0.641604,217.813
0.651629,208.467
0.661654,194.503
0.671679,179.589
0.681704,168.274
0.691729,162.899
0.701754,162.054
0.711779,161.63
0.721805,157.713
0.73183,149.274
0.741855,138.781
0.75188,130.315
0.761905,126.557
0.77193,126.851
0.781955,127.719
0.79198,125.477
0.802005,118.906
0.81203,110.139
0.822055,102.964
0.83208,99.933
0.842105,100.437
0.85213,101.241
0.862155,99.0103
0.87218,92.9103
0.882206,85.2143
0.892231,79.4852
0.902256,77.7696
0.912281,79.0279
0.922306,80.0336
0.932331,77.9965
0.942356,72.783
0.952381,66.9472
0.962406,63.5827
0.972431,63.78
0.982456,65.7798
0.992481,66.4967
1.00251,64.1058
1.01253,59.5153
1.02256,55.5067
1.03258,54.3064
1.04261,55.6854
1.05263,57.2009
1.06266,56.3465
1.07268,52.7279
1.08271,48.3709
1.09273,45.9108
1.10276,46.2649
1.11278,47.84
1.12281,47.9582
1.13283,45.2271
1.14286,40.7524
1.15288,37.1321
1.16291,36.1548
1.17293,37.2689
1.18296,38.1717
1.19298,36.9297
1.20301,33.7223
1.21303,30.5866
1.22306,29.5011
1.23308,30.5701
1.24311,31.9877
1.25313,31.7723
1.26316,29.6183
1.27318,27.1304
1.28321,26.2506
1.29323,27.3895
1.30326,29.0378
1.31328,29.2097
1.32331,27.326
1.33333,24.7402
1.34336,23.4195
1.35338,24.0603
1.36341,25.4443
1.37343,25.6338
1.38346,23.8334
1.39348,21.1175
1.40351,19.3597
1.41353,19.4211
1.42356,20.3774
1.43358,20.5044
1.44361,19.0049
1.45363,16.7767
1.46366,15.4787
1.47368,15.8623
1.48371,17.0386
1.49373,17.3913
1.50376,16.2059
1.51378,14.3646
1.52381,13.4849
1.53383,14.072
1.54386,15.3937
1.55388,15.8725
1.56391,14.8871
1.57393,13.3128
1.58396,12.5896
1.59398,13.2392
