# 20260615_161625
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160123_271/spectr.txt
# qmax:	4
# ma:	1.83429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.906397
# [=>] Eabc:	0.917145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,144.146
0.0204082,144.213
0.0408163,144.418
0.0612245,144.763
0.0816327,145.257
0.102041,145.915
0.122449,146.756
0.142857,147.82
0.163265,149.197
0.183673,151.152
0.204082,152.969
0.22449,154.772
0.244898,156.47
0.265306,158.238
0.285714,160.279
0.306122,162.012
0.326531,164.093
0.346939,166.007
0.367347,168.035
0.387755,169.973
0.408163,172.087
0.428571,173.917
0.44898,175.803
0.469388,177.685
0.489796,179.559
0.510204,181.102
0.530612,182.355
0.55102,184.117
0.571429,185.303
0.591837,186.477
0.612245,187.433
0.632653,188.321
0.653061,189.224
0.673469,189.991
0.693878,190.385
0.714286,190.531
0.734694,190.757
0.755102,191.374
0.77551,193.095
0.795918,195.735
0.816327,198.406
0.836735,198.149
0.857143,194.295
0.877551,185.884
0.897959,172.261
0.918367,155.392
0.938776,136.153
0.959184,118.131
0.979592,102.081
1,88.4528
