# 20251208_111529
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110436_274/spectr.txt
# qmax:	4
# ma:	1.85143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.915067
# [=>] Eabc:	0.925715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1277.95
0.0204082,1278.34
0.0408163,1279.51
0.0612245,1281.48
0.0816327,1284.26
0.102041,1287.89
0.122449,1292.42
0.142857,1297.94
0.163265,1304.62
0.183673,1312.97
0.204082,1321.37
0.22449,1331.13
0.244898,1341.61
0.265306,1352.69
0.285714,1364.75
0.306122,1377.68
0.326531,1391.76
0.346939,1406.71
0.367347,1422.5
0.387755,1439.71
0.408163,1458.64
0.428571,1478.43
0.44898,1500.22
0.469388,1522.4
0.489796,1546.88
0.510204,1573.21
0.530612,1602.42
0.55102,1631.93
0.571429,1665.11
0.591837,1700.17
0.612245,1739.06
0.632653,1780.11
0.653061,1826.88
0.673469,1877.55
0.693878,1934.57
0.714286,1999.17
0.734694,2072.88
0.755102,2158.42
0.77551,2258.23
0.795918,2390.3
0.816327,2544.63
0.836735,2791.48
0.857143,3156.36
0.877551,3324.12
0.897959,4134.93
0.918367,3306.02
0.938776,1403.13
0.959184,968.582
0.979592,705.428
1,415.787
