# 20251205_145133
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144037_237/spectr.txt
# qmax:	4
# ma:	1.64
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.80796
# [=>] Eabc:	0.82
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,299.368
0.0204082,299.546
0.0408163,300.085
0.0612245,301.004
0.0816327,302.338
0.102041,304.155
0.122449,306.63
0.142857,310.014
0.163265,313.268
0.183673,316.873
0.204082,320.619
0.22449,324.671
0.244898,328.871
0.265306,333.075
0.285714,337.626
0.306122,342.53
0.326531,347.411
0.346939,352.548
0.367347,358.246
0.387755,363.439
0.408163,369.547
0.428571,375.016
0.44898,380.505
0.469388,386.659
0.489796,392.825
0.510204,398.52
0.530612,404.686
0.55102,410.793
0.571429,416.383
0.591837,419.913
0.612245,420.244
0.632653,416.391
0.653061,408.29
0.673469,394.98
0.693878,379.379
0.714286,360.196
0.734694,341.396
0.755102,322.187
0.77551,304.421
0.795918,288.846
0.816327,273.666
0.836735,258.236
0.857143,243.398
0.877551,228.959
0.897959,213.281
0.918367,197.04
0.938776,180.37
0.959184,164.792
0.979592,149.02
1,134.008
