# 20250803_185409
# primespec:	data/examplescenario/primaryspec/spec_20250803_184742_110/spectr.txt
# qmax:	4
# ma:	0.914286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.435178
# [=>] Eabc:	0.457143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1030.37
0.0204082,1031.94
0.0408163,1036.84
0.0612245,1046.27
0.0816327,1059.26
0.102041,1075.26
0.122449,1094.57
0.142857,1116.58
0.163265,1141.72
0.183673,1169.22
0.204082,1196.93
0.22449,1227.52
0.244898,1258.86
0.265306,1288.58
0.285714,1320.17
0.306122,1353.99
0.326531,1389.04
0.346939,1428.46
0.367347,1480.83
0.387755,1541.82
0.408163,1539.98
0.428571,1379.74
0.44898,1074.47
0.469388,761.554
0.489796,548.378
0.510204,417.283
0.530612,334.831
0.55102,276.989
0.571429,230.599
0.591837,194.281
0.612245,163.925
0.632653,140.381
0.653061,120.831
0.673469,104.302
0.693878,90.3995
0.714286,78.4334
0.734694,68.4719
0.755102,59.7712
0.77551,52.3373
0.795918,45.8734
0.816327,40.6923
0.836735,35.7789
0.857143,31.9288
0.877551,28.5162
0.897959,25.4721
0.918367,22.7819
0.938776,20.3957
0.959184,18.3122
0.979592,16.4013
1,14.8869
