# 20251208_105626
# initdata:	data/XeXe544_cc_(0,5)/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)/freezeout.csv
# particle mass:	0.48
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,259365
0.0100251,245366
0.0200501,207167
0.0300752,154691
0.0401003,100278
0.0501253,54459.5
0.0601504,23030.7
0.0701754,6395.47
0.0802005,991.188
0.0902256,1718.35
0.100251,4137.89
0.110276,5649.9
0.120301,5548.54
0.130326,4350.65
0.140351,2940.53
0.150376,1944.5
0.160401,1504.52
0.170426,1402.63
0.180451,1347.85
0.190476,1203.19
0.200501,1017.59
0.210526,894.052
0.220551,851.726
0.230576,816.749
0.240602,725.193
0.250627,601.081
0.260652,516.35
0.270677,492.197
0.280702,473.471
0.290727,405.62
0.300752,311.728
0.310777,258.098
0.320802,263.995
0.330827,277.67
0.340852,251.447
0.350877,205.78
0.360902,191.428
0.370927,209.579
0.380952,209.813
0.390977,166.581
0.401003,116.844
0.411028,103.597
0.421053,114.632
0.431078,109.1
0.441103,84.547
0.451128,76.7392
0.461153,96.6596
0.471178,109.751
0.481203,90.3049
0.491228,60.6957
0.501253,53.1067
0.511278,59.9315
0.521303,53.3976
0.531328,36.0354
0.541353,34.862
0.551378,52.1889
0.561404,59.5871
0.571429,44.5402
0.581454,28.9268
0.591479,30.0557
0.601504,34.0345
0.611529,25.2276
0.621554,15.7493
0.631579,22.635
0.641604,35.7637
0.651629,34.3708
0.661654,21.5888
0.671679,16.2127
0.681704,19.4971
0.691729,17.019
0.701754,8.5151
0.711779,8.81874
0.721805,19.3311
0.73183,23.9781
0.741855,16.8697
0.75188,10.7736
0.761905,12.754
0.77193,13.2561
0.781955,6.89836
0.79198,3.7041
0.802005,9.87379
0.81203,15.4226
0.822055,11.8574
0.83208,6.311
0.842105,6.89003
0.85213,8.48337
0.862155,4.94205
0.87218,2.16822
0.882206,6.57093
0.892231,11.8871
0.902256,9.98217
0.912281,4.90326
0.922306,4.21843
0.932331,5.49223
0.942356,3.22143
0.952381,0.84955
0.962406,3.90014
0.972431,8.35556
0.982456,7.41677
0.992481,3.54536
1.00251,2.98174
1.01253,4.27534
1.02256,2.74244
1.03258,0.672354
1.04261,2.72397
1.05263,6.12991
1.06266,5.35226
1.07268,2.04636
1.08271,1.28077
1.09273,2.23982
1.10276,1.37933
1.11278,0.44322
1.12281,2.79056
1.13283,5.77182
1.14286,4.89372
1.15288,1.86829
1.16291,1.06966
1.17293,1.78353
1.18296,1.03459
1.19298,0.20459
1.20301,1.90869
1.21303,3.97187
1.22306,3.05904
1.23308,0.83089
1.24311,0.572508
1.25313,1.30791
1.26316,0.778946
1.27318,0.467911
1.28321,2.28011
1.29323,3.9375
1.30326,2.77599
1.31328,0.603992
1.32331,0.21946
1.33333,0.706337
1.34336,0.347345
1.35338,0.410081
1.36341,2.03008
1.37343,3.06515
1.38346,1.80504
1.39348,0.241364
1.40351,0.376247
1.41353,0.905845
1.42356,0.462388
1.43358,0.382363
1.44361,1.53103
1.45363,2.09059
1.46366,0.996534
1.47368,0.0231523
1.48371,0.372807
1.49373,0.727041
1.50376,0.382695
1.51378,0.691482
1.52381,1.88989
1.53383,2.10965
1.54386,0.855064
1.55388,0.00697651
1.56391,0.368138
1.57393,0.589596
1.58396,0.215503
1.59398,0.410419
1.60401,1.16381
1.61404,1.07234
1.62406,0.21884
1.63409,0.132297
1.64411,0.831901
1.65414,0.929423
1.66416,0.461298
1.67419,0.656107
1.68421,1.27418
1.69424,1.04878
1.70426,0.260805
1.71429,0.178284
1.72431,0.609449
1.73434,0.519527
1.74436,0.20514
1.75439,0.496276
1.76441,0.845927
1.77444,0.438374
1.78446,0.00861453
1.79449,0.480859
1.80451,1.10012
1.81454,0.839488
1.82456,0.268917
1.83459,0.277594
1.84461,0.435688
1.85464,0.203752
1.86466,0.187331
1.87469,0.759668
1.88471,1.05656
1.89474,0.586327
1.90476,0.191725
1.91479,0.386755
1.92481,0.463174
1.93484,0.104619
1.94486,0.0896571
1.95489,0.639641
1.96491,0.850034
1.97494,0.384339
1.98496,0.0195257
1.99499,0.0909034
2.00501,0.0874242
2.01504,0.0119756
2.02506,0.429878
2.03509,1.06348
2.04511,1.01399
2.05514,0.375767
2.06516,0.056071
2.07519,0.170083
2.08521,0.134213
2.09524,0.0157455
2.10526,0.285231
2.11529,0.636307
2.12531,0.469377
2.13534,0.0704007
2.14536,0.0404237
2.15539,0.174152
2.16541,0.0723148
2.17544,0.100414
2.18546,0.604297
2.19549,0.998814
2.20551,0.706435
2.21554,0.169866
2.22556,0.00623858
2.23559,0.0454977
2.24561,0.00313992
2.25564,0.136724
2.26566,0.512487
2.27569,0.605135
2.28571,0.248135
2.29574,0.00976687
2.30576,0.154626
2.31579,0.239004
2.32581,0.0878184
2.33584,0.120423
2.34586,0.417969
2.35589,0.503747
2.36591,0.26688
2.37594,0.12659
2.38596,0.181036
2.39599,0.135125
2.40602,0.0513013
2.41604,0.239281
2.42607,0.504005
2.43609,0.405786
2.44612,0.096045
2.45614,0.0459637
2.46617,0.194059
2.47619,0.165401
2.48622,0.0257143
2.49624,0.0649441
2.50627,0.182445
2.51629,0.161825
2.52632,0.15787
2.53634,0.321244
2.54637,0.398633
2.55639,0.225246
2.56642,0.104919
2.57644,0.243501
2.58647,0.352397
2.59649,0.216699
2.60652,0.0867232
2.61654,0.153599
2.62657,0.204565
2.63659,0.0927833
2.64662,0.00173773
2.65664,0.0292674
2.66667,0.0404136
2.67669,0.0560929
2.68672,0.249524
2.69674,0.498329
2.70677,0.477071
2.71679,0.211068
2.72682,0.0362436
2.73684,0.0526926
2.74687,0.0907192
2.75689,0.11501
2.76692,0.204501
2.77694,0.262687
2.78697,0.164008
2.79699,0.0314776
2.80702,0.0216934
2.81704,0.0463768
2.82707,0.00730798
2.83709,0.0381863
2.84712,0.226304
2.85714,0.376602
2.86717,0.312277
2.87719,0.142257
2.88722,0.035316
2.89724,0.00149121
2.90727,0.0287961
2.91729,0.146795
2.92732,0.263958
2.93734,0.226631
2.94737,0.0831564
2.95739,0.0196661
2.96742,0.0507956
2.97744,0.0460114
2.98747,0.00385599
2.99749,0.0284546
3.00752,0.108909
3.01754,0.160087
3.02757,0.181499
3.03759,0.187647
3.04762,0.129953
3.05764,0.0406831
3.06767,0.0595099
3.07769,0.18878
3.08772,0.247429
3.09774,0.167022
3.10777,0.0848641
3.11779,0.0752332
3.12782,0.0567404
3.13784,0.00900204
3.14787,0.00927178
3.15789,0.0434627
3.16792,0.0432998
3.17794,0.0704471
3.18797,0.198551
3.19799,0.299958
3.20802,0.223997
3.21805,0.0725726
3.22807,0.0344259
3.2381,0.0894813
3.24812,0.121152
3.25815,0.141957
3.26817,0.181137
3.2782,0.155141
3.28822,0.0494969
3.29825,0.000631133
3.30827,0.0431712
3.3183,0.0441478
3.32832,0.000740962
3.33835,0.0818569
3.34837,0.273417
3.3584,0.332379
3.36842,0.186786
3.37845,0.0364622
3.38847,0.000442837
3.3985,0.00975053
3.40852,0.056808
3.41855,0.190136
3.42857,0.287476
3.4386,0.195442
3.44862,0.0333629
3.45865,0.0123316
3.46867,0.0712946
3.4787,0.0421867
3.48872,0.00555238
3.49875,0.113148
3.50877,0.245957
3.5188,0.212161
3.52882,0.0881837
3.53885,0.0390722
3.54887,0.031807
3.5589,0.0146566
3.56892,0.0996028
3.57895,0.292651
3.58897,0.354272
3.599,0.183883
3.60902,0.0169657
3.61905,0.0226964
3.62907,0.0597829
3.6391,0.0178424
3.64912,0.0186722
3.65915,0.108747
3.66917,0.136899
3.6792,0.0757769
3.68922,0.0856246
3.69925,0.171667
3.70927,0.166381
3.7193,0.0918669
3.72932,0.135648
3.73935,0.259148
3.74937,0.241069
3.7594,0.0926407
3.76942,0.0278121
3.77945,0.0673411
3.78947,0.057774
3.7995,0.00494913
3.80952,0.022015
3.81955,0.0589336
3.82957,0.0241567
3.8396,0.02224
3.84962,0.15068
3.85965,0.251966
3.86967,0.172035
3.8797,0.047118
3.88972,0.0518749
3.89975,0.104748
3.90977,0.0808456
3.9198,0.0540916
3.92982,0.0949507
3.93985,0.101884
3.94987,0.0321486
3.9599,0.0155305
3.96992,0.0833452
3.97995,0.0884939
3.98997,0.0135501
4,0.0316761
