# 20251208_095705
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.3374
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,107743
0.0100251,105306
0.0200501,98313.9
0.0300752,87647
0.0401003,74581.9
0.0501253,60549.1
0.0601504,46889.8
0.0701754,34662.4
0.0802005,24534.9
0.0902256,16770.4
0.100251,11289.1
0.110276,7772.1
0.120301,5774.45
0.130326,4821.01
0.140351,4476.52
0.150376,4390.1
0.160401,4319.58
0.170426,4138.22
0.180451,3823.25
0.190476,3425.55
0.200501,3026.04
0.210526,2691.61
0.220551,2446.96
0.230576,2272.82
0.240602,2127.92
0.250627,1979.34
0.260652,1821.53
0.270677,1673.23
0.280702,1556.93
0.290727,1477.79
0.300752,1418.33
0.310777,1352.36
0.320802,1265.92
0.330827,1167.7
0.340852,1080.31
0.350877,1020.06
0.360902,982.755
0.370927,947.908
0.380952,897.206
0.390977,830.64
0.401003,765.606
0.411028,720.115
0.421053,695.924
0.431078,677.462
0.441103,647.325
0.451128,603.086
0.461153,558.966
0.471178,530.878
0.481203,520.06
0.491228,511.918
0.501253,491.168
0.511278,457.486
0.521303,425.299
0.531328,408.008
0.541353,403.517
0.551378,396.64
0.561404,375.782
0.571429,345.643
0.581454,321.944
0.591479,313.997
0.601504,314.528
0.611529,308.138
0.621554,288.779
0.631579,266.346
0.641604,254.901
0.651629,256.252
0.661654,257.922
0.671679,247.764
0.681704,227.921
0.691729,211.741
0.701754,207.615
0.711779,209.254
0.721805,203.906
0.73183,188.153
0.741855,171.866
0.75188,165.805
0.761905,168.502
0.77193,168.702
0.781955,159.756
0.79198,147.554
0.802005,142.24
0.81203,144.861
0.822055,146.3
0.83208,139.41
0.842105,128.085
0.85213,121.474
0.862155,121.533
0.87218,120.775
0.882206,112.998
0.892231,102.075
0.902256,96.714
0.912281,98.5176
0.922306,99.8795
0.932331,94.6229
0.942356,86.5316
0.952381,83.8785
0.962406,87.6373
0.972431,89.9377
0.982456,84.938
0.992481,76.7884
1.00251,73.5401
1.01253,75.7234
1.02256,75.8681
1.03258,69.456
1.04261,61.5148
1.05263,59.417
1.06266,62.4203
1.07268,63.0399
1.08271,58.0599
1.09273,53.0361
1.10276,53.8459
1.11278,57.8721
1.12281,57.7831
1.13283,52.2022
1.14286,47.4858
1.15288,48.1828
1.16291,50.4718
1.17293,48.1599
1.18296,42.0019
1.19298,38.4239
1.20301,39.9076
1.21303,41.661
1.22306,39.2484
1.23308,35.2174
1.24311,34.7455
1.25313,37.427
1.26316,37.9881
1.27318,34.5553
1.28321,31.4222
1.29323,32.143
1.30326,33.983
1.31328,32.4133
1.32331,28.3796
1.33333,26.7893
1.34336,28.7065
1.35338,29.6932
1.36341,26.8837
1.37343,23.4959
1.38346,23.6531
1.39348,25.8616
1.40351,25.4893
1.41353,22.1789
1.42356,20.3072
1.43358,21.9386
1.44361,23.6596
1.45363,22.217
1.46366,19.6751
1.47368,19.8245
1.48371,21.8808
1.49373,21.7459
