# 20251205_143542
# initdata:	data/AuAu200_cc_(0,5)/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)/freezeout.csv
# particle mass:	0.4
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,4114.11
0.0100251,4067.33
0.0200501,3936.27
0.0300752,3745.41
0.0401003,3525.81
0.0501253,3303.96
0.0601504,3092.7
0.0701754,2887.87
0.0802005,2672.96
0.0902256,2430.26
0.100251,2153.84
0.110276,1857.51
0.120301,1572.7
0.130326,1335.55
0.140351,1169.06
0.150376,1070.14
0.160401,1009.94
0.170426,948.812
0.180451,858.248
0.190476,736.358
0.200501,606.82
0.210526,501.533
0.220551,438.458
0.230576,410.019
0.240602,390.087
0.250627,354.122
0.260652,296.931
0.270677,234.595
0.280702,189.681
0.290727,172.297
0.300752,172.573
0.310777,170.197
0.320802,152.025
0.330827,122.257
0.340852,96.799
0.350877,87.7882
0.360902,92.7315
0.370927,97.7668
0.380952,91.1265
0.390977,73.6544
0.401003,56.7504
0.411028,50.5646
0.421053,54.378
0.431078,58.243
0.441103,53.4466
0.451128,40.9011
0.461153,29.3564
0.471178,26.0026
0.481203,29.4703
0.491228,32.0927
0.501253,28.3811
0.511278,20.5093
0.521303,15.3558
0.531328,16.8154
0.541353,21.8143
0.551378,23.9872
0.561404,20.6093
0.571429,15.1811
0.581454,13.1831
0.591479,15.9891
0.601504,19.5948
0.611529,19.2331
0.621554,14.5057
0.631579,9.4888
0.641604,8.05126
0.651629,9.80981
0.661654,11.0394
0.671679,9.12217
0.681704,5.35591
0.691729,3.16379
0.701754,4.08351
0.711779,6.20812
0.721805,6.64296
0.73183,4.89235
0.741855,3.24154
0.75188,3.8862
0.761905,6.29963
0.77193,7.87232
0.781955,6.93126
0.79198,4.56968
0.802005,3.25799
0.81203,3.99797
0.822055,5.33196
0.83208,5.20598
0.842105,3.36864
0.85213,1.53055
0.862155,1.27674
0.87218,2.29646
0.882206,2.94529
0.892231,2.30448
0.902256,1.21716
0.912281,1.149
0.922306,2.35273
0.932331,3.55602
0.942356,3.47519
0.952381,2.28824
0.962406,1.34357
0.972431,1.5403
0.982456,2.34261
0.992481,2.52771
1.00251,1.67065
1.01253,0.578801
1.02256,0.252798
1.03258,0.717219
1.04261,1.1177
1.05263,0.86537
1.06266,0.362374
1.07268,0.43881
1.08271,1.25343
1.09273,2.04256
1.10276,2.01973
1.11278,1.31181
1.12281,0.796042
1.13283,1.05427
1.14286,1.70921
1.15288,1.90819
1.16291,1.33215
1.17293,0.524475
1.18296,0.205953
1.19298,0.453019
1.20301,0.709777
1.21303,0.540575
1.22306,0.154916
1.23308,0.086725
1.24311,0.482927
1.25313,0.908565
1.26316,0.890668
1.27318,0.500086
1.28321,0.249355
1.29323,0.45307
1.30326,0.850124
1.31328,0.937312
1.32331,0.579628
1.33333,0.148138
1.34336,0.0477248
1.35338,0.244952
1.36341,0.369579
1.37343,0.224922
1.38346,0.0432514
1.39348,0.169764
1.40351,0.590005
1.41353,0.908979
1.42356,0.817914
1.43358,0.472188
1.44361,0.313408
1.45363,0.548038
1.46366,0.908649
1.47368,0.971662
1.48371,0.639358
1.49373,0.221471
1.50376,0.0556398
1.51378,0.14554
1.52381,0.229926
1.53383,0.146426
1.54386,0.0171223
1.55388,0.0487298
1.56391,0.236783
1.57393,0.363217
1.58396,0.280553
1.59398,0.107342
1.60401,0.0814771
1.61404,0.258803
1.62406,0.438465
1.63409,0.406618
1.64411,0.191918
1.65414,0.02013
1.66416,0.0362642
1.67419,0.145708
1.68421,0.162178
1.69424,0.0599927
1.70426,0.005297
1.71429,0.130892
1.72431,0.34729
1.73434,0.435867
1.74436,0.313163
1.75439,0.138909
1.76441,0.13173
1.77444,0.313486
1.78446,0.485903
1.79449,0.459073
1.80451,0.255812
1.81454,0.0627243
1.82456,0.0108582
1.83459,0.0560978
1.84461,0.0794086
1.85464,0.0506155
1.86466,0.0440736
1.87469,0.107689
1.88471,0.178246
1.89474,0.162412
1.90476,0.0731812
1.91479,0.0319244
1.92481,0.120373
1.93484,0.26736
1.94486,0.319869
1.95489,0.218787
1.96491,0.0661881
1.97494,0.00320239
1.98496,0.049552
1.99499,0.099146
2.00501,0.068491
2.01504,0.00649012
2.02506,0.0277217
2.03509,0.156156
2.04511,0.279377
2.05514,0.275679
2.06516,0.161072
2.07519,0.076663
2.08521,0.128833
2.09524,0.269673
2.10526,0.352842
2.11529,0.293222
2.12531,0.146348
2.13534,0.0314883
2.14536,0.00497095
2.15539,0.0290159
2.16541,0.0478243
