# 20260615_155844
# initdata:	data/AuAu200_cc_(0,5)plus15/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)plus15/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,2123.37
0.0100251,2112.52
0.0200501,2080.21
0.0300752,2027.14
0.0401003,1954.6
0.0501253,1864.62
0.0601504,1760.18
0.0701754,1645.36
0.0802005,1525.09
0.0902256,1405
0.100251,1290.61
0.110276,1186.45
0.120301,1095.12
0.130326,1016.71
0.140351,948.7
0.150376,886.642
0.160401,825.407
0.170426,760.765
0.180451,690.761
0.190476,616.464
0.200501,541.693
0.210526,471.962
0.220551,412.613
0.230576,367.092
0.240602,335.785
0.250627,315.884
0.260652,302.415
0.270677,289.984
0.280702,274.669
0.290727,255.292
0.300752,233.607
0.310777,213.272
0.320802,198.092
0.330827,190.211
0.340852,189.087
0.350877,191.598
0.360902,193.4
0.370927,190.793
0.380952,182.328
0.390977,169.392
0.401003,155.488
0.411028,144.477
0.421053,138.775
0.431078,138.11
0.441103,139.753
0.451128,139.903
0.461153,135.643
0.471178,126.432
0.481203,114.363
0.491228,103.055
0.501253,95.7319
0.511278,93.5308
0.521303,94.9345
0.531328,96.6474
0.541353,95.4324
0.551378,89.8956
0.561404,81.2191
0.571429,72.4419
0.581454,66.6813
0.591479,65.3569
0.601504,67.4052
0.611529,69.9565
0.621554,70.0552
0.631579,66.3934
0.641604,60.0263
0.651629,53.6518
0.661654,49.9164
0.671679,49.795
0.681704,52.039
0.691729,54.0191
0.701754,53.406
0.711779,49.6223
0.721805,44.1383
0.73183,39.4659
0.741855,37.505
0.75188,38.3351
0.761905,40.226
0.77193,40.834
0.781955,38.7663
0.79198,34.4777
0.802005,29.9085
0.81203,27.141
0.822055,26.9973
0.83208,28.5301
0.842105,29.7296
0.85213,28.9351
0.862155,25.9642
0.87218,22.1894
0.882206,19.5345
0.892231,19.1183
0.902256,20.5017
0.912281,22.0519
0.922306,22.1352
0.932331,20.2736
0.942356,17.44
0.952381,15.3073
0.962406,15.0185
0.972431,16.3769
0.982456,18.0304
0.992481,18.4912
1.00251,17.2203
1.01253,14.9865
1.02256,13.2509
1.03258,13.0597
1.04261,14.2761
1.05263,15.7125
1.06266,16.0417
1.07268,14.788
1.08271,12.6554
1.09273,10.965
1.10276,10.6472
1.11278,11.5603
1.12281,12.6352
1.13283,12.7165
1.14286,11.4413
1.15288,9.48264
1.16291,8.0017
1.17293,7.74702
1.18296,8.50552
1.19298,9.31129
1.20301,9.2255
1.21303,8.06218
1.22306,6.50025
1.23308,5.51737
1.24311,5.61228
1.25313,6.4349
1.26316,7.09975
1.27318,6.91219
1.28321,5.91674
1.29323,4.83613
1.30326,4.46708
1.31328,5.03138
1.32331,6.00549
1.33333,6.55354
1.34336,6.20383
1.35338,5.21801
1.36341,4.36292
1.37343,4.28158
1.38346,4.97809
1.39348,5.82852
1.40351,6.09612
1.41353,5.524
1.42356,4.5254
1.43358,3.82999
1.44361,3.88704
1.45363,4.51433
1.46366,5.06866
1.47368,4.98246
1.48371,4.21928
1.49373,3.28135
1.50376,2.77969
1.51378,2.93444
1.52381,3.41592
1.53383,3.6445
1.54386,3.28408
1.55388,2.51441
1.56391,1.86443
1.57393,1.76048
1.58396,2.17545
1.59398,2.66851
1.60401,2.76964
1.61404,2.37571
1.62406,1.82442
1.63409,1.593
1.64411,1.88579
1.65414,2.46284
1.66416,2.84937
1.67419,2.74118
1.68421,2.25838
1.69424,1.83526
1.70426,1.84588
1.71429,2.28676
1.72431,2.78384
1.73434,2.91202
1.74436,2.55186
1.75439,1.98282
1.76441,1.64025
1.77444,1.74881
1.78446,2.14263
1.79449,2.41746
1.80451,2.27642
1.81454,1.77298
1.82456,1.2512
1.83459,1.04595
1.84461,1.20578
1.85464,1.47161
1.86466,1.51764
1.87469,1.23704
1.88471,0.825212
1.89474,0.59713
1.90476,0.707102
1.91479,1.01852
1.92481,1.23297
1.93484,1.15849
1.94486,0.878298
1.95489,0.672499
1.96491,0.765774
1.97494,1.12502
1.98496,1.48483
1.99499,1.57725
2.00501,1.36362
2.01504,1.06645
2.02506,0.974537
2.03509,1.19219
2.04511,1.54918
2.05514,1.7471
2.06516,1.61307
2.07519,1.24239
2.08521,0.911258
2.09524,0.840285
2.10526,1.01411
2.11529,1.20788
2.12531,1.18926
2.13534,0.916344
2.14536,0.563051
2.15539,0.359364
2.16541,0.393652
2.17544,0.549723
2.18546,0.625652
2.19549,0.520157
2.20551,0.318126
2.21554,0.203667
2.22556,0.285618
2.23559,0.496414
2.24561,0.65487
2.25564,0.633379
2.26566,0.476126
2.27569,0.360696
2.28571,0.437021
2.29574,0.688788
2.30576,0.941898
2.31579,1.01358
2.32581,0.870575
2.33584,0.657097
2.34586,0.568406
2.35589,0.681512
2.36591,0.890522
2.37594,1.00077
2.38596,0.897055
2.39599,0.639331
2.40602,0.405865
2.41604,0.338844
2.42607,0.42891
2.43609,0.53596
2.44612,0.520834
2.45614,0.367142
2.46617,0.187298
2.47619,0.114067
2.48622,0.180386
2.49624,0.295722
2.50627,0.335898
2.51629,0.25995
2.52632,0.145994
2.53634,0.115044
2.54637,0.215216
2.55639,0.374186
2.56642,0.463971
2.57644,0.418335
2.58647,0.295055
2.59649,0.225198
2.60652,0.294571
2.61654,0.464321
2.62657,0.602787
2.63659,0.600749
2.64662,0.467474
2.65664,0.322282
2.66667,0.289485
2.67669,0.390148
2.68672,0.525619
2.69674,0.565727
2.70677,0.462109
2.71679,0.287244
2.72682,0.167614
2.73684,0.173231
2.74687,0.261901
2.75689,0.324593
2.76692,0.287114
2.77694,0.175172
2.78697,0.0862
2.79699,0.0971026
2.80702,0.193753
2.81704,0.285724
2.82707,0.290672
2.83709,0.209788
2.84712,0.12549
2.85714,0.124565
2.86717,0.217763
2.87719,0.329111
2.88722,0.364044
2.89724,0.293874
2.90727,0.1804
2.91729,0.119337
2.92732,0.154802
2.93734,0.242036
2.94737,0.29068
2.95739,0.247824
2.96742,0.14519
2.97744,0.0688393
2.98747,0.080518
2.99749,0.162797
3.00752,0.237094
3.01754,0.236733
3.02757,0.167669
3.03759,0.101908
3.04762,0.110427
3.05764,0.197201
3.06767,0.294128
3.07769,0.320987
3.08772,0.2561
3.09774,0.154594
3.10777,0.0990172
3.11779,0.127439
3.12782,0.202817
3.13784,0.248985
3.14787,0.218889
3.15789,0.133736
3.16792,0.0602155
3.17794,0.049311
3.18797,0.0930941
3.19799,0.13673
3.20802,0.131419
3.21805,0.0779524
3.22807,0.0219588
3.2381,0.00821557
3.24812,0.038805
3.25815,0.0742278
3.26817,0.0746998
3.2782,0.0407751
3.28822,0.0137775
3.29825,0.0353478
3.30827,0.10476
3.3183,0.175466
3.32832,0.195791
3.33835,0.156989
3.34837,0.103736
3.3584,0.0958591
3.36842,0.154631
3.37845,0.24179
3.38847,0.290712
3.3985,0.262779
3.40852,0.179688
3.41855,0.104084
3.42857,0.0863959
3.4386,0.124536
3.44862,0.170114
3.45865,0.172986
3.46867,0.123339
3.4787,0.0554552
3.48872,0.013504
3.49875,0.012935
3.50877,0.0321416
3.5188,0.0386942
3.52882,0.0223557
3.53885,0.00291679
3.54887,0.00697108
3.5589,0.0382603
3.56892,0.0719065
3.57895,0.0788521
3.58897,0.0566161
3.599,0.0353277
3.60902,0.0510836
3.61905,0.11035
3.62907,0.17926
3.6391,0.209828
3.64912,0.181232
3.65915,0.119263
3.66917,0.0757095
3.6792,0.0848752
3.68922,0.134996
3.69925,0.179294
3.70927,0.176486
3.7193,0.125159
3.72932,0.0627903
3.73935,0.0320005
3.74937,0.0448774
3.7594,0.0761425
3.76942,0.0888357
3.77945,0.0674502
3.78947,0.0287649
3.7995,0.00286512
3.80952,0.00429239
3.81955,0.0207609
3.82957,0.0285289
3.8396,0.0177683
3.84962,0.00253231
3.85965,0.00581092
3.86967,0.0348106
3.8797,0.0712359
3.88972,0.0868724
3.89975,0.0701513
3.90977,0.0382802
3.9198,0.0226133
3.92982,0.040113
3.93985,0.077223
3.94987,0.101425
3.9599,0.0902872
3.96992,0.0515783
3.97995,0.0161196
3.98997,0.01012
4,0.0323321
