# 20260616_142851
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_140937_199/spectr.txt
# qmax:	4
# ma:	1.42286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.697519
# [=>] Eabc:	0.71143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1350.62
0.0204082,1351.38
0.0408163,1353.7
0.0612245,1357.66
0.0816327,1363.62
0.102041,1371.33
0.122449,1380.59
0.142857,1390.8
0.163265,1402.27
0.183673,1415.69
0.204082,1430.53
0.22449,1447.43
0.244898,1465.68
0.265306,1486.59
0.285714,1508.67
0.306122,1533.55
0.326531,1560.75
0.346939,1590.14
0.367347,1622.3
0.387755,1657.36
0.408163,1695.47
0.428571,1737.51
0.44898,1784.89
0.469388,1836.27
0.489796,1894.57
0.510204,1961.34
0.530612,2038.9
0.55102,2127.87
0.571429,2243.21
0.591837,2379.41
0.612245,2571.87
0.632653,2910.06
0.653061,3028.93
0.673469,3743.82
0.693878,3651.07
0.714286,1875.26
0.734694,871.471
0.755102,793.284
0.77551,456.086
0.795918,318.949
0.816327,289.758
0.836735,236.712
0.857143,199.469
0.877551,174.942
0.897959,152.316
0.918367,132.705
0.938776,117.051
0.959184,103.157
0.979592,92.1133
1,82.1091
