# 20260615_151441
# initdata:	data/AuAu200_cc_(0,5)plus10/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)plus10/freezeout.csv
# particle mass:	0.76
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,1958.94
0.0100251,1961.63
0.0200501,1968.14
0.0300752,1973.98
0.0401003,1972.4
0.0501253,1955.56
0.0601504,1916.07
0.0701754,1848.87
0.0802005,1752.89
0.0902256,1631.96
0.100251,1494.67
0.110276,1352.86
0.120301,1218.91
0.130326,1102.75
0.140351,1009.21
0.150376,936.922
0.160401,879.091
0.170426,826.133
0.180451,769.282
0.190476,703.948
0.200501,631.244
0.210526,557.761
0.220551,492.371
0.230576,442.512
0.240602,410.856
0.250627,394.005
0.260652,383.892
0.270677,371.382
0.280702,350.322
0.290727,320.201
0.300752,286.042
0.310777,255.573
0.320802,235.053
0.330827,225.967
0.340852,224.275
0.350877,222.708
0.360902,214.798
0.370927,198.415
0.380952,176.793
0.390977,156.445
0.401003,143.213
0.411028,138.796
0.421053,139.85
0.431078,140.188
0.441103,134.685
0.451128,122.427
0.461153,107.117
0.471178,94.5105
0.481203,88.5956
0.491228,89.0268
0.501253,91.5071
0.511278,90.7998
0.521303,84.2907
0.531328,73.6589
0.541353,63.5462
0.551378,58.2099
0.561404,58.5507
0.571429,61.6003
0.581454,62.7769
0.591479,59.2198
0.601504,51.7687
0.611529,44.1839
0.621554,40.2581
0.631579,41.0106
0.641604,44.0459
0.651629,45.4894
0.661654,42.9608
0.671679,37.299
0.681704,31.7654
0.691729,29.4187
0.701754,30.7547
0.711779,33.4303
0.721805,34.2202
0.73183,31.5887
0.741855,26.8246
0.75188,22.8878
0.761905,21.9659
0.77193,23.7468
0.781955,25.7722
0.79198,25.5157
0.802005,22.4356
0.81203,18.3306
0.822055,15.7686
0.83208,15.949
0.842105,17.7839
0.85213,18.9081
0.862155,17.7069
0.87218,14.627
0.882206,11.7042
0.892231,10.7763
0.902256,11.9438
0.912281,13.5711
0.922306,13.7644
0.932331,12.0028
0.942356,9.51667
0.952381,8.14037
0.962406,8.69139
0.972431,10.3014
0.982456,11.2459
0.992481,10.4902
1.00251,8.57145
1.01253,7.06315
1.02256,7.14147
1.03258,8.54948
1.04261,9.86065
1.05263,9.76905
1.06266,8.22827
1.07268,6.4401
1.08271,5.74206
1.09273,6.4225
1.10276,7.5165
1.11278,7.72528
1.12281,6.58979
1.13283,4.86259
1.14286,3.77963
1.15288,3.93675
1.16291,4.79997
1.17293,5.26061
1.18296,4.68072
1.19298,3.45329
1.20301,2.58656
1.21303,2.73893
1.22306,3.6187
1.23308,4.29143
1.24311,4.07626
1.25313,3.17594
1.26316,2.45999
1.27318,2.62745
1.28321,3.54813
1.29323,4.39356
1.30326,4.41658
1.31328,3.63697
1.32331,2.79847
1.33333,2.65693
1.34336,3.27953
1.35338,4.00337
1.36341,4.06921
1.37343,3.31995
1.38346,2.31681
1.39348,1.79227
1.40351,1.97713
1.41353,2.43039
1.42356,2.50291
1.43358,1.96344
1.44361,1.19456
1.45363,0.793779
1.46366,0.993252
1.47368,1.46072
1.48371,1.65443
1.49373,1.36452
1.50376,0.907405
1.51378,0.794775
1.52381,1.2156
1.53383,1.84285
1.54386,2.15031
1.55388,1.92282
1.56391,1.46088
1.57393,1.28365
1.58396,1.62265
1.59398,2.19595
1.60401,2.47546
1.61404,2.18398
1.62406,1.5463
1.63409,1.06489
1.64411,1.04804
1.65414,1.34421
1.66416,1.52123
1.67419,1.29719
1.68421,0.80066
1.69424,0.422394
1.70426,0.425021
1.71429,0.700349
1.72431,0.901289
1.73434,0.799285
1.74436,0.504814
1.75439,0.339023
1.76441,0.497585
1.77444,0.849091
1.78446,1.06671
1.79449,0.955128
1.80451,0.643618
1.81454,0.454921
1.82456,0.584337
1.83459,0.908509
1.84461,1.10973
1.85464,0.987858
1.86466,0.650866
1.87469,0.401431
1.88471,0.438981
1.89474,0.673302
1.90476,0.827377
1.91479,0.718213
1.92481,0.433911
1.93484,0.236865
1.94486,0.298316
1.95489,0.532248
1.96491,0.689866
1.97494,0.612833
1.98496,0.389235
1.99499,0.259515
2.00501,0.371857
2.01504,0.633246
2.02506,0.801409
2.03509,0.722045
2.04511,0.473843
2.05514,0.283283
2.06516,0.300333
2.07519,0.459718
2.08521,0.55895
2.09524,0.465759
2.10526,0.244214
2.11529,0.0796874
2.12531,0.0883885
2.13534,0.208469
2.14536,0.278323
2.15539,0.213334
2.16541,0.0946665
2.17544,0.0795064
2.18546,0.228958
2.19549,0.434983
2.20551,0.524994
2.21554,0.438682
2.22556,0.295341
2.23559,0.278963
2.24561,0.453269
2.25564,0.691194
2.26566,0.791308
2.27569,0.668503
2.28571,0.433185
2.29574,0.283733
2.30576,0.319684
2.31579,0.456541
2.32581,0.519119
2.33584,0.414591
2.34586,0.21459
2.35589,0.0734136
2.36591,0.0734395
2.37594,0.154556
2.38596,0.191242
2.39599,0.129268
2.40602,0.0385548
2.41604,0.0315186
2.42607,0.137346
2.43609,0.266307
2.44612,0.301942
2.45614,0.224505
2.46617,0.135663
2.47619,0.156127
2.48622,0.29936
2.49624,0.451034
2.50627,0.477707
2.51629,0.357477
2.52632,0.202282
2.53634,0.149508
2.54637,0.230379
2.55639,0.344523
2.56642,0.36316
2.57644,0.25639
2.58647,0.118957
2.59649,0.0726383
2.60652,0.145815
2.61654,0.249987
2.62657,0.272867
2.63659,0.19135
2.64662,0.0911565
2.65664,0.0767937
2.66667,0.165241
2.67669,0.270014
2.68672,0.28872
2.69674,0.203749
2.70677,0.0959821
2.71679,0.0614868
2.72682,0.117698
2.73684,0.191993
2.74687,0.199323
2.75689,0.126737
2.76692,0.0404263
2.77694,0.0133639
2.78697,0.0517911
2.79699,0.0955244
2.80702,0.0873807
2.81704,0.0355996
2.82707,0.0033143
2.83709,0.037898
2.84712,0.116778
2.85714,0.168682
2.86717,0.149287
2.87719,0.0918725
2.88722,0.0777453
2.89724,0.153597
2.90727,0.278937
2.91729,0.358427
2.92732,0.32981
2.93734,0.222051
2.94737,0.127735
2.95739,0.117137
2.96742,0.176972
2.97744,0.229993
