# 20260615_161603
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160111_259/spectr.txt
# qmax:	4
# ma:	1.76571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.871684
# [=>] Eabc:	0.882855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,148.576
0.0204082,148.652
0.0408163,148.884
0.0612245,149.278
0.0816327,149.844
0.102041,150.603
0.122449,151.587
0.142857,152.868
0.163265,154.725
0.183673,156.599
0.204082,158.46
0.22449,160.191
0.244898,161.96
0.265306,164.034
0.285714,166
0.306122,168.016
0.326531,169.974
0.346939,172.093
0.367347,174.18
0.387755,176.496
0.408163,178.409
0.428571,180.422
0.44898,182.287
0.469388,184.052
0.489796,185.701
0.510204,187.184
0.530612,188.959
0.55102,190.286
0.571429,191.267
0.591837,192.077
0.612245,193.589
0.632653,194.52
0.653061,195.339
0.673469,196.25
0.693878,196.749
0.714286,197.638
0.734694,198.802
0.755102,201.896
0.77551,203.557
0.795918,204.82
0.816327,202.809
0.836735,195.407
0.857143,181.746
0.877551,165.535
0.897959,146.047
0.918367,126.098
0.938776,107.534
0.959184,93.2806
0.979592,81.0576
1,72.0791
