# 20260616_142513
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_140518_072/spectr.txt
# qmax:	4
# ma:	0.697143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.319221
# [=>] Eabc:	0.348572
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3206.1
0.0204082,3215.33
0.0408163,3239.81
0.0612245,3278.71
0.0816327,3335.99
0.102041,3410.08
0.122449,3503.62
0.142857,3619.79
0.163265,3761.09
0.183673,3934.28
0.204082,4150.8
0.22449,4421.71
0.244898,4823.85
0.265306,5324.51
0.285714,6291.91
0.306122,7955.49
0.326531,5190.17
0.346939,1429.73
0.367347,808.286
0.387755,641.187
0.408163,383.411
0.428571,293.537
0.44898,232.915
0.469388,182.303
0.489796,145.322
0.510204,117.133
0.530612,95.6521
0.55102,78.4497
0.571429,65.9045
0.591837,55.171
0.612245,46.739
0.632653,39.1491
0.653061,33.6585
0.673469,28.8872
0.693878,25.2104
0.714286,21.4992
0.734694,18.7877
0.755102,16.4566
0.77551,14.6347
0.795918,12.9351
0.816327,11.3024
0.836735,9.9599
0.857143,9.18997
0.877551,8.11339
0.897959,7.18484
0.918367,6.37864
0.938776,5.76878
0.959184,5.34112
0.979592,4.76669
1,4.31951
