# 20251205_151107
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150003_094/spectr.txt
# qmax:	4
# ma:	0.822857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.386876
# [=>] Eabc:	0.411429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2122.13
0.0204082,2127.17
0.0408163,2138.29
0.0612245,2159.08
0.0816327,2186.92
0.102041,2222.1
0.122449,2266.09
0.142857,2318.72
0.163265,2380.48
0.183673,2450
0.204082,2532.07
0.22449,2624.66
0.244898,2732.49
0.265306,2858.63
0.285714,3008.63
0.306122,3199.59
0.326531,3439.1
0.346939,3911.68
0.367347,4449.18
0.387755,3664.62
0.408163,2021.93
0.428571,942.246
0.44898,653.632
0.469388,502.519
0.489796,383.983
0.510204,305.36
0.530612,245.243
0.55102,200.97
0.571429,165.033
0.591837,137.543
0.612245,115.687
0.632653,97.6889
0.653061,83.1831
0.673469,71.1332
0.693878,61.1832
0.714286,52.7994
0.734694,46.1434
0.755102,40.0024
0.77551,35.1215
0.795918,30.7352
0.816327,27.1923
0.836735,23.9988
0.857143,21.3045
0.877551,18.9469
0.897959,16.9086
0.918367,15.0799
0.938776,13.5719
0.959184,12.2197
0.979592,10.9646
1,9.91635
