# 20251205_150058
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,99854.1
0.0100251,97340.5
0.0200501,90158.6
0.0300752,79307.4
0.0401003,66209.2
0.0501253,52421.1
0.0601504,39348.5
0.0701754,28032.9
0.0802005,19051.3
0.0902256,12531.5
0.100251,8248.94
0.110276,5762.35
0.120301,4545.19
0.130326,4089.11
0.140351,3973.28
0.150376,3903.37
0.160401,3724.47
0.170426,3407.91
0.180451,3012.39
0.190476,2627.93
0.200501,2321.49
0.210526,2106.95
0.220551,1951.15
0.230576,1807.6
0.240602,1652.16
0.250627,1495.42
0.260652,1365.26
0.270677,1276.77
0.280702,1216.49
0.290727,1153.69
0.300752,1068.47
0.310777,969.21
0.320802,883.376
0.330827,830.175
0.340852,801.561
0.350877,770.203
0.360902,716.574
0.370927,647.988
0.380952,590.28
0.390977,560.689
0.401003,550.157
0.411028,533.515
0.421053,496.497
0.431078,450.372
0.441103,418.454
0.451128,409.671
0.461153,408.757
0.471178,393.868
0.481203,361.237
0.491228,328.51
0.501253,313.24
0.511278,312.173
0.521303,305.773
0.531328,282.196
0.541353,251.474
0.551378,232.825
0.561404,231.011
0.571429,231.161
0.581454,218.087
0.591479,195.447
0.601504,180.506
0.611529,181.564
0.621554,187.312
0.631579,181.623
0.641604,164.147
0.651629,149.811
0.661654,148.484
0.671679,152.122
0.681704,146.254
0.691729,129.621
0.701754,115.358
0.711779,112.784
0.721805,115.294
0.73183,110.663
0.741855,98.5632
0.75188,90.5061
0.761905,92.8873
0.77193,97.7517
0.781955,94.3522
0.79198,84.3648
0.802005,78.8839
0.81203,81.7278
0.822055,83.9052
0.83208,77.0126
0.842105,65.6379
0.85213,60.5351
0.862155,62.9889
0.87218,63.6088
0.882206,56.9009
0.892231,49.454
0.902256,49.6566
0.912281,54.8904
0.922306,55.5757
0.932331,49.5778
0.942356,44.8094
0.952381,46.5995
0.962406,49.5255
0.972431,46.1343
0.982456,38.5864
0.992481,35.1586
1.00251,37.49
1.01253,38.6021
1.02256,34.3073
1.03258,29.6598
1.04261,30.5334
1.05263,34.1777
1.06266,33.7367
1.07268,29.0927
1.08271,26.5933
1.09273,28.5578
1.10276,29.7704
1.11278,26.3291
1.12281,22.0786
1.13283,22.2283
1.14286,24.9016
1.15288,24.4562
1.16291,20.7978
1.17293,19.2421
1.18296,21.4274
1.19298,22.5423
1.20301,19.3741
1.21303,15.6557
1.22306,15.9079
1.23308,18.1747
1.24311,17.628
1.25313,14.7057
1.26316,14.141
1.27318,16.8103
1.28321,18.2312
1.29323,16.0124
1.30326,13.5522
1.31328,13.9871
1.32331,14.9707
1.33333,13.0245
1.34336,9.71239
1.35338,9.05586
1.36341,10.8434
1.37343,11.3231
1.38346,9.79349
1.39348,9.56807
1.40351,11.8316
1.41353,13.2528
1.42356,11.5235
1.43358,9.19004
1.44361,9.22927
1.45363,10.1428
1.46366,8.94687
1.47368,6.59101
