# 20250803_184810
# initdata:	data/examplescenario/initdata.csv
# freezeout file: 	data/examplescenario/freezeout.csv
# particle mass:	1.32571
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,14421.2
0.0100251,14276.1
0.0200501,13853.7
0.0300752,13190.4
0.0401003,12340.3
0.0501253,11366.5
0.0601504,10331.8
0.0701754,9290.51
0.0802005,8282.52
0.0902256,7331.85
0.100251,6448.67
0.110276,5634.39
0.120301,4887.96
0.130326,4210.93
0.140351,3609.67
0.150376,3093.89
0.160401,2672.06
0.170426,2345.93
0.180451,2106.69
0.190476,1934.98
0.200501,1805.27
0.210526,1693.09
0.220551,1582.18
0.230576,1468.22
0.240602,1357.36
0.250627,1260.28
0.260652,1184.64
0.270677,1129.83
0.280702,1086.84
0.290727,1043.09
0.300752,989.489
0.310777,925.539
0.320802,859.252
0.330827,801.983
0.340852,761.219
0.350877,735.831
0.360902,716.842
0.370927,693.229
0.380952,659.022
0.390977,616.963
0.401003,576.254
0.411028,545.946
0.421053,528.538
0.431078,518.301
0.441103,505.53
0.451128,483.616
0.461153,453.773
0.471178,423.881
0.481203,402.348
0.491228,391.651
0.501253,386.537
0.511278,378.271
0.521303,361.554
0.531328,338.62
0.541353,317.208
0.551378,304.104
0.561404,299.574
0.571429,297.288
0.581454,289.771
0.591479,274.741
0.601504,256.902
0.611529,243.693
0.621554,238.724
0.631579,238.674
0.641604,236.37
0.651629,227.232
0.661654,213.293
0.671679,201.156
0.681704,195.813
0.691729,196.049
0.701754,195.689
0.711779,189.446
0.721805,177.849
0.73183,166.556
0.741855,160.829
0.75188,160.481
0.761905,160.202
0.77193,154.858
0.781955,144.518
0.79198,134.245
0.802005,128.967
0.81203,128.59
0.822055,128.269
0.83208,123.474
0.842105,114.604
0.85213,106.461
0.862155,103.195
0.87218,104.047
0.882206,104.279
0.892231,100.251
0.902256,93.2055
0.912281,87.7986
0.922306,87.0204
0.932331,88.9977
0.942356,89.09
0.952381,84.9194
0.962406,78.8503
0.972431,75.2514
0.982456,75.6399
0.992481,77.067
1.00251,75.4692
1.01253,70.1916
1.02256,64.6261
1.03258,62.3399
1.04261,63.1125
1.05263,63.3361
1.06266,60.2312
1.07268,55.0088
1.08271,51.4045
1.09273,51.354
1.10276,52.839
1.11278,52.3335
1.12281,48.921
1.13283,45.2641
1.14286,44.367
1.15288,46.0059
1.16291,47.0307
1.17293,45.1059
1.18296,41.4077
1.19298,39.1095
1.20301,39.5478
1.21303,40.6829
1.22306,39.6397
1.23308,36.1941
1.24311,32.9927
1.25313,32.3159
1.26316,33.3813
1.27318,33.4262
1.28321,31.1594
1.29323,28.3117
1.30326,27.4251
1.31328,28.6919
1.32331,29.7605
1.33333,28.6738
1.34336,26.2426
1.35338,24.9259
1.36341,25.6897
1.37343,26.8179
1.38346,26.1057
1.39348,23.6246
1.40351,21.5757
1.41353,21.4896
1.42356,22.3599
1.43358,22.0361
1.44361,20.0174
1.45363,18.0676
1.46366,17.9181
1.47368,19.0675
1.48371,19.4839
1.49373,18.238
1.50376,16.6392
1.51378,16.4515
1.52381,17.5661
1.53383,18.1539
1.54386,17.0488
1.55388,15.2238
1.56391,14.4709
1.57393,15.0681
1.58396,15.4932
1.59398,14.4971
1.60401,12.7592
1.61404,11.967
1.62406,12.5917
1.63409,13.318
1.64411,12.8362
1.65414,11.5573
1.66416,11.0022
1.67419,11.7181
1.68421,12.5418
1.69424,12.1581
1.70426,10.8337
1.71429,10.0064
1.72431,10.3459
1.73434,10.8975
1.74436,10.4321
1.75439,9.12721
1.76441,8.31381
1.77444,8.67446
1.78446,9.35898
1.79449,9.18246
1.80451,8.23153
1.81454,7.69598
1.82456,8.19748
1.83459,8.9289
1.84461,8.75746
1.85464,7.75276
1.86466,7.05198
1.87469,7.28815
1.88471,7.75817
1.89474,7.44555
1.90476,6.44367
1.91479,5.82025
1.92481,6.1436
1.93484,6.7276
1.94486,6.61484
1.95489,5.89728
1.96491,5.54484
1.97494,6.01581
1.98496,6.6042
1.99499,6.41684
2.00501,5.59585
2.01504,5.09101
2.02506,5.33257
2.03509,5.66917
2.04511,5.32861
2.05514,4.51935
2.06516,4.13443
2.07519,4.50196
2.08521,4.95023
2.09524,4.77477
2.10526,4.21681
2.11529,4.0826
2.12531,4.57054
2.13534,4.97725
2.14536,4.68133
2.15539,4.00392
2.16541,3.73354
2.17544,4.02174
2.18546,4.20896
2.19549,3.80061
2.20551,3.18186
2.21554,3.06545
2.22556,3.48374
2.23559,3.76167
2.24561,3.48664
2.25564,3.07451
2.26566,3.13898
2.27569,3.59004
2.28571,3.75517
2.29574,3.33512
2.30576,2.8173
2.31579,2.77346
2.32581,3.06323
2.33584,3.07699
2.34586,2.64019
2.35589,2.2669
2.36591,2.41337
2.37594,2.82354
2.38596,2.90433
2.39599,2.57122
2.40602,2.34149
2.41604,2.55939
2.42607,2.88771
2.43609,2.79477
2.44612,2.31918
2.45614,2.00796
2.46617,2.13576
2.47619,2.34074
2.48622,2.18586
2.49624,1.80819
2.50627,1.71218
2.51629,2.02609
2.52632,2.31166
2.53634,2.19537
2.54637,1.89224
2.55639,1.86689
2.56642,2.14164
2.57644,2.26564
2.58647,1.97594
2.59649,1.58103
2.60652,1.51491
2.61654,1.72541
2.62657,1.78395
2.63659,1.53419
2.64662,1.31903
2.65664,1.4629
2.66667,1.7838
2.67669,1.85142
2.68672,1.60398
2.69674,1.41832
2.70677,1.54325
2.71679,1.73679
2.72682,1.63363
2.73684,1.28979
2.74687,1.10355
