# 20250803_185714
# primespec:	data/examplescenario/primaryspec/spec_20250803_184825_225/spectr.txt
# qmax:	4
# ma:	1.57143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.773142
# [=>] Eabc:	0.785715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,552.638
0.0204082,552.968
0.0408163,553.97
0.0612245,555.681
0.0816327,558.173
0.102041,561.635
0.122449,566.639
0.142857,571.872
0.163265,577.392
0.183673,583.502
0.204082,590.076
0.22449,597.559
0.244898,604.995
0.265306,612.96
0.285714,621.385
0.306122,630.346
0.326531,639.97
0.346939,649.617
0.367347,659.469
0.387755,669.456
0.408163,679.967
0.428571,690.594
0.44898,700.559
0.469388,711.77
0.489796,722.583
0.510204,733.453
0.530612,743.817
0.55102,754.719
0.571429,765.533
0.591837,776.541
0.612245,789.758
0.632653,802.62
0.653061,818.309
0.673469,834.745
0.693878,858.031
0.714286,876.353
0.734694,880.32
0.755102,834.008
0.77551,737.741
0.795918,605.473
0.816327,480.775
0.836735,385.688
0.857143,319.16
0.877551,275.559
0.897959,238.702
0.918367,209.709
0.938776,185.772
0.959184,166.052
0.979592,148.502
1,134.236
