# 20260615_161036
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155755_085/spectr.txt
# qmax:	4
# ma:	0.771429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.35941
# [=>] Eabc:	0.385715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,403.287
0.0204082,402.255
0.0408163,405.128
0.0612245,409.826
0.0816327,417.773
0.102041,424.553
0.122449,434.838
0.142857,444.23
0.163265,453.287
0.183673,462.314
0.204082,470.53
0.22449,476.077
0.244898,481.513
0.265306,491.594
0.285714,503.856
0.306122,507.895
0.326531,485.221
0.346939,438.141
0.367347,366.891
0.387755,288.769
0.408163,221.495
0.428571,167.421
0.44898,129.075
0.469388,104.244
0.489796,86.7601
0.510204,72.9007
0.530612,62.7926
0.55102,53.7066
0.571429,45.8605
0.591837,39.7335
0.612245,33.994
0.632653,29.1036
0.653061,25.5798
0.673469,22.0842
0.693878,19.35
0.714286,17.2215
0.734694,14.9686
0.755102,13.274
0.77551,11.8168
0.795918,10.382
0.816327,9.18555
0.836735,8.19583
0.857143,7.19447
0.877551,6.44548
0.897959,5.76435
0.918367,5.12458
0.938776,4.68609
0.959184,4.24305
0.979592,3.84267
1,3.55681
