# 20260615_153755
# primespec:	data/AuAu200_cc_(0,5)plus10/primaryspec/spec_20260615_152158_293/spectr.txt
# qmax:	4
# ma:	1.96
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.969948
# [=>] Eabc:	0.98
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,162.087
0.0204082,162.151
0.0408163,162.344
0.0612245,162.669
0.0816327,163.131
0.102041,163.741
0.122449,164.51
0.142857,165.461
0.163265,166.627
0.183673,168.073
0.204082,170.032
0.22449,172.274
0.244898,174.324
0.265306,176.31
0.285714,178.268
0.306122,180.095
0.326531,182.17
0.346939,184.295
0.367347,186.597
0.387755,188.636
0.408163,190.862
0.428571,193.017
0.44898,195.126
0.469388,197.488
0.489796,199.648
0.510204,201.587
0.530612,203.837
0.55102,205.891
0.571429,207.756
0.591837,209.734
0.612245,211.594
0.632653,213.049
0.653061,214.661
0.673469,215.973
0.693878,216.818
0.714286,217.854
0.734694,218.815
0.755102,219.748
0.77551,219.969
0.795918,220.021
0.816327,220.185
0.836735,219.428
0.857143,217.107
0.877551,213.558
0.897959,208.727
0.918367,201.574
0.938776,192.654
0.959184,181.455
0.979592,168.336
1,153.545
