# 20251205_151147
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150042_116/spectr.txt
# qmax:	4
# ma:	0.948571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.453152
# [=>] Eabc:	0.474285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1763.42
0.0204082,1766.74
0.0408163,1773.29
0.0612245,1785.61
0.0816327,1802.92
0.102041,1825.86
0.122449,1853.21
0.142857,1885.95
0.163265,1923.77
0.183673,1966.63
0.204082,2015
0.22449,2069.91
0.244898,2130.63
0.265306,2198.77
0.285714,2275.44
0.306122,2363.97
0.326531,2465.09
0.346939,2583.3
0.367347,2737.81
0.387755,2926.4
0.408163,3260.08
0.428571,3789.63
0.44898,3443.1
0.469388,2131.48
0.489796,1028.1
0.510204,660.856
0.530612,520.148
0.55102,406.215
0.571429,324.768
0.591837,268.178
0.612245,220.915
0.632653,185.496
0.653061,155.656
0.673469,132.307
0.693878,113.227
0.714286,97.6295
0.734694,84.173
0.755102,73.5249
0.77551,63.9332
0.795918,56.0852
0.816327,49.4122
0.836735,43.7046
0.857143,38.585
0.877551,34.3307
0.897959,30.6537
0.918367,27.2518
0.938776,24.4426
0.959184,21.928
0.979592,19.8361
1,17.7904
