# 20251208_110724
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105538_012/spectr.txt
# qmax:	4
# ma:	0.354286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.108534
# [=>] Eabc:	0.177143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,17997.9
0.0204082,18281
0.0408163,19236.2
0.0612245,21052.2
0.0816327,26157.1
0.102041,30205.2
0.122449,10536.2
0.142857,1930.07
0.163265,1324.92
0.183673,715.089
0.204082,441.229
0.22449,287.205
0.244898,199.66
0.265306,139.137
0.285714,99.1126
0.306122,71.8251
0.326531,55.3043
0.346939,42.802
0.367347,31.5519
0.387755,25.8428
0.408163,21.5936
0.428571,16.2832
0.44898,13.8714
0.469388,12.0709
0.489796,9.46628
0.510204,8.38238
0.530612,7.52676
0.55102,6.01262
0.571429,5.46353
0.591837,5.03194
0.612245,4.19184
0.632653,3.8574
0.653061,3.58551
0.673469,3.07825
0.693878,2.89065
0.714286,2.71774
0.734694,2.37408
0.755102,2.22934
0.77551,2.13217
0.795918,1.91027
0.816327,1.81693
0.836735,1.69194
0.857143,1.53231
0.877551,1.449
0.897959,1.37705
0.918367,1.2747
0.938776,1.20879
0.959184,1.13618
0.979592,1.07167
1,1.02369
