# 20250617_161331
# primespec:	data/examplescenario/primaryspec/spec_20250617_160436_294/spectr.txt
# qmax:	4
# ma:	1.96571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.972833
# [=>] Eabc:	0.982855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,431.042
0.0204082,431.192
0.0408163,431.645
0.0612245,432.406
0.0816327,433.498
0.102041,434.917
0.122449,436.697
0.142857,438.874
0.163265,441.521
0.183673,444.752
0.204082,448.955
0.22449,453.806
0.244898,458.442
0.265306,462.974
0.285714,467.93
0.306122,472.97
0.326531,478.214
0.346939,483.543
0.367347,489.345
0.387755,495.104
0.408163,501.098
0.428571,507.273
0.44898,513.401
0.469388,519.881
0.489796,526.288
0.510204,532.942
0.530612,539.851
0.55102,545.96
0.571429,552.805
0.591837,559.567
0.612245,566.306
0.632653,573.158
0.653061,579.738
0.673469,586.514
0.693878,593.239
0.714286,600.018
0.734694,607.763
0.755102,615.152
0.77551,623.782
0.795918,631.516
0.816327,641.184
0.836735,650.876
0.857143,660.656
0.877551,674.774
0.897959,689.609
0.918367,699.351
0.938776,689.446
0.959184,645.234
0.979592,572.497
1,480.894
