# 20260615_161224
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155903_142/spectr.txt
# qmax:	4
# ma:	1.09714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.530405
# [=>] Eabc:	0.54857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,256.372
0.0204082,256.989
0.0408163,258.336
0.0612245,260.106
0.0816327,262.671
0.102041,265.932
0.122449,269.518
0.142857,273.471
0.163265,278.573
0.183673,283.018
0.204082,288.574
0.22449,293.473
0.244898,298.322
0.265306,303.32
0.285714,307.495
0.306122,311.527
0.326531,315.406
0.346939,318.778
0.367347,320.971
0.387755,322.446
0.408163,325.573
0.428571,332.276
0.44898,338.531
0.469388,339.7
0.489796,330.456
0.510204,304.808
0.530612,271.142
0.55102,231.424
0.571429,190.416
0.591837,152.473
0.612245,123.735
0.632653,102.462
0.653061,86.7945
0.673469,75.3187
0.693878,67.0301
0.714286,59.3432
0.734694,52.9268
0.755102,47.4398
0.77551,41.8688
0.795918,37.3338
0.816327,33.4346
0.836735,29.7943
0.857143,26.7334
0.877551,24.157
0.897959,21.6874
0.918367,19.6525
0.938776,17.8811
0.959184,16.0876
0.979592,14.6825
1,13.3597
