# 20251208_100909
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095335_166/spectr.txt
# qmax:	4
# ma:	0.853333
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.403044
# [=>] Eabc:	0.426667
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2009.95
0.0204082,2013.47
0.0408163,2023.4
0.0612245,2040.95
0.0816327,2066.04
0.102041,2098.08
0.122449,2137.22
0.142857,2183
0.163265,2236.71
0.183673,2299.03
0.204082,2370.81
0.22449,2447.46
0.244898,2539.1
0.265306,2644.38
0.285714,2767.24
0.306122,2917.52
0.326531,3105.77
0.346939,3349.44
0.367347,3880.91
0.387755,4218.46
0.408163,3162.14
0.428571,1631.69
0.44898,825.377
0.469388,610.605
0.489796,469.451
0.510204,364.96
0.530612,292.6
0.55102,238.088
0.571429,195.536
0.591837,162.519
0.612245,135.798
0.632653,115.011
0.653061,97.0247
0.673469,83.3323
0.693878,71.7731
0.714286,61.7614
0.734694,53.632
0.755102,46.4821
0.77551,40.9237
0.795918,35.8814
0.816327,31.772
0.836735,27.9325
0.857143,24.8336
0.877551,21.9665
0.897959,19.6538
0.918367,17.6267
0.938776,15.8851
0.959184,14.1337
0.979592,12.7335
1,11.4709
