# 20251205_151250
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150142_151/spectr.txt
# qmax:	4
# ma:	1.14857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.556959
# [=>] Eabc:	0.574285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1414.17
0.0204082,1416.27
0.0408163,1420.83
0.0612245,1427.79
0.0816327,1437.75
0.102041,1450.37
0.122449,1465.54
0.142857,1483.51
0.163265,1504.24
0.183673,1527.68
0.204082,1553.68
0.22449,1582.9
0.244898,1613.98
0.265306,1649.64
0.285714,1687.95
0.306122,1729.16
0.326531,1775.99
0.346939,1826.5
0.367347,1881.95
0.387755,1946.28
0.408163,2017.55
0.428571,2102.37
0.44898,2200.56
0.469388,2324.5
0.489796,2473.26
0.510204,2741.55
0.530612,3159.31
0.55102,2965.46
0.571429,1947.49
0.591837,1011.09
0.612245,638.852
0.632653,512.706
0.653061,411.001
0.673469,334.875
0.693878,278.894
0.714286,235.034
0.734694,200.431
0.755102,171.568
0.77551,148.39
0.795918,128.407
0.816327,112.414
0.836735,98.8223
0.857143,87.2025
0.877551,77.122
0.897959,68.12
0.918367,60.9553
0.938776,54.3484
0.959184,48.687
0.979592,43.7116
1,39.4893
