# 20260616_113207
qT,primespec
0,49044
0.004004,48503.6
0.00800801,47921.4
0.012012,46955.8
0.016016,45266.9
0.02002,43239.6
0.024024,40928.3
0.028028,38277.8
0.032032,35500.3
0.036036,32528.6
0.04004,29504.9
0.044044,26477.3
0.048048,23473.9
0.0520521,20593.2
0.0560561,17831.8
0.0600601,15256.6
0.0640641,12884.4
0.0680681,10731.8
0.0720721,8830.16
0.0760761,7155.42
0.0800801,5745.13
0.0840841,4558.24
0.0880881,3597.94
0.0920921,2875.52
0.0960961,2300.69
0.1001,1922.5
0.104104,1677.01
0.108108,1513.29
0.112112,1469.62
0.116116,1455.5
0.12012,1450.18
0.124124,1457.12
0.128128,1468.97
0.132132,1466.62
0.136136,1428.82
0.14014,1375.1
0.144144,1305.27
0.148148,1217.8
0.152152,1135.48
0.156156,1052.91
0.16016,983.869
0.164164,932.006
0.168168,890.24
0.172172,861.548
0.176176,842.505
0.18018,823.041
0.184184,798.658
0.188188,770.213
0.192192,733.597
0.196196,683.509
0.2002,629.099
0.204204,571.476
0.208208,514.056
0.212212,468.374
0.216216,428.176
0.22022,402.396
0.224224,391.391
0.228228,384.287
0.232232,380.059
0.236236,377.915
0.24024,374.943
0.244244,363.612
0.248248,342.088
0.252252,317.126
0.256256,284.07
0.26026,252.205
0.264264,223.213
0.268268,198.695
0.272272,188.217
0.276276,182.873
0.28028,180.526
0.284284,183.448
0.288288,189.231
0.292292,190.376
0.296296,186.173
0.3003,179.327
0.304304,167.123
0.308308,149.604
0.312312,134.645
0.316316,119.555
0.32032,111.478
0.324324,111.832
0.328328,113.26
0.332332,115.869
0.336336,123.32
0.34034,129.1
0.344344,128.221
0.348348,125.209
0.352352,120.246
0.356356,108.234
0.36036,95.4101
0.364364,83.8997
0.368368,74.0762
0.372372,71.8511
0.376376,71.9498
0.38038,72.1502
0.384384,73.8354
0.388388,77.0961
0.392392,77.7335
0.396396,73.985
0.4004,68.2413
0.404404,60.105
0.408408,50.0238
0.412412,42.8111
0.416416,36.7805
0.42042,33.6529
0.424424,34.6448
0.428428,37.5622
0.432432,40.3741
0.436436,43.4887
0.44044,45.517
0.444444,44.3709
0.448448,41.0383
0.452452,37.2434
0.456456,31.6574
0.46046,28.2121
0.464464,28.2657
0.468468,28.7863
0.472472,29.866
0.476476,34.1558
0.48048,38.6632
0.484484,39.9335
0.488488,40.6888
0.492492,40.5206
0.496496,36.3732
0.500501,31.0782
0.504505,25.9452
0.508509,21.2194
0.512513,19.9921
0.516517,19.9583
0.520521,19.9444
0.524525,20.6876
0.528529,22.5261
0.532533,23.0883
0.536537,21.7383
0.540541,19.5766
0.544545,16.2749
0.548549,12.2736
0.552553,10.2126
0.556557,9.05631
0.560561,8.47873
0.564565,9.30936
0.568569,12.0276
0.572573,14.3223
0.576577,16.0155
0.580581,17.0559
0.584585,16.4776
0.588589,14.7069
0.592593,13.0102
0.596597,11.0623
0.600601,9.85942
0.604605,10.1663
0.608609,11.3609
0.612613,12.7717
0.616617,14.8147
0.620621,16.4535
0.624625,16.2993
0.628629,15.4486
0.632633,14.1812
0.636637,11.3447
0.640641,8.65864
0.644645,6.88441
0.648649,5.54532
0.652653,5.23373
0.656657,5.983
0.660661,7.04721
0.664665,7.64896
0.668669,8.12666
0.672673,8.20326
0.676677,7.0651
0.680681,5.64077
0.684685,4.47948
0.688689,3.47465
0.692693,3.23025
0.696697,3.97975
0.700701,5.34398
0.704705,6.78264
0.708709,8.528
0.712713,9.16769
0.716717,8.97047
0.720721,8.57921
0.724725,7.57303
0.728729,5.83484
0.732733,4.8239
0.736737,4.2452
0.740741,3.93178
0.744745,4.20241
0.748749,5.14978
0.752753,5.65365
0.756757,5.71839
0.760761,5.74884
0.764765,5.27918
0.768769,3.88175
0.772773,2.7216
0.776777,1.63183
0.780781,1.09176
0.784785,1.20484
0.788789,1.84088
0.792793,2.64681
0.796797,3.56127
0.800801,4.33483
0.804805,4.32183
0.808809,4.03886
0.812813,3.66712
0.816817,2.94163
0.820821,2.41393
0.824825,2.47909
0.828829,2.90947
0.832833,3.49484
0.836837,4.51016
0.840841,5.52775
0.844845,5.6126
0.848849,5.57757
0.852853,5.48576
