# 20260616_134334
# primespec:	data/PbPb276_cc_(0,5)plus15/primaryspec/spec_20260616_120843_150/spectr.txt
# qmax:	4
# ma:	1.14286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.554015
# [=>] Eabc:	0.57143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,721.382
0.0204082,722.875
0.0408163,725.269
0.0612245,728.952
0.0816327,734.703
0.102041,741.253
0.122449,749.498
0.142857,759.005
0.163265,769.854
0.183673,781.986
0.204082,795.674
0.22449,810.499
0.244898,825.874
0.265306,843.059
0.285714,860.899
0.306122,880.48
0.326531,900.501
0.346939,922.725
0.367347,947.314
0.387755,972.524
0.408163,999.559
0.428571,1033.19
0.44898,1071.03
0.469388,1100.31
0.489796,1175.62
0.510204,1338.46
0.530612,1423.26
0.55102,1239.29
0.571429,855.158
0.591837,519.062
0.612245,317.944
0.632653,260.057
0.653061,232.411
0.673469,199.337
0.693878,166.193
0.714286,140.987
0.734694,121.844
0.755102,106.622
0.77551,93.6203
0.795918,82.1167
0.816327,72.0032
0.836735,63.6542
0.857143,56.5721
0.877551,50.386
0.897959,44.8142
0.918367,40.2957
0.938776,36.0702
0.959184,32.5192
0.979592,29.2354
1,26.558
