# 20251208_101820
qT,primespec
0,113773
0.004004,112983
0.00800801,112129
0.012012,110703
0.016016,108183
0.02002,105114
0.024024,101549
0.028028,97370.7
0.032032,92881.8
0.036036,87938.2
0.04004,82746.9
0.044044,77362.1
0.048048,71808.6
0.0520521,66257
0.0560561,60682.7
0.0600601,55217.1
0.0640641,49904.5
0.0680681,44778.8
0.0720721,39931.6
0.0760761,35348.9
0.0800801,31102.4
0.0840841,27194.6
0.0880881,23634.1
0.0920921,20458.3
0.0960961,17616.4
0.1001,15151.1
0.104104,13018
0.108108,11196.4
0.112112,9707.99
0.116116,8455.74
0.12012,7474.69
0.124124,6711.42
0.128128,6112.22
0.132132,5704.5
0.136136,5396.49
0.14014,5194.78
0.144144,5079.66
0.148148,5000.31
0.152152,4954.8
0.156156,4929.14
0.16016,4902.31
0.164164,4863.43
0.168168,4814.47
0.172172,4749.95
0.176176,4658.17
0.18018,4549.84
0.184184,4425.99
0.188188,4285.11
0.192192,4140.24
0.196196,3987.75
0.2002,3836.21
0.204204,3689.64
0.208208,3547.33
0.212212,3414.93
0.216216,3290.91
0.22022,3175.28
0.224224,3068.59
0.228228,2968.92
0.232232,2873.96
0.236236,2784
0.24024,2696.95
0.244244,2611.39
0.248248,2528.03
0.252252,2446.84
0.256256,2367.2
0.26026,2291.52
0.264264,2220.21
0.268268,2153.3
0.272272,2093.74
0.276276,2039.89
0.28028,1992.36
0.284284,1951.69
0.288288,1915.73
0.292292,1882.71
0.296296,1853.11
0.3003,1823.69
0.304304,1792.68
0.308308,1760.55
0.312312,1725.35
0.316316,1686.36
0.32032,1645.08
0.324324,1601.51
0.328328,1556.15
0.332332,1512.28
0.336336,1468.97
0.34034,1428.9
0.344344,1393.4
0.348348,1361.36
0.352352,1334.37
0.356356,1311.63
0.36036,1291.29
0.364364,1272.98
0.368368,1256.07
0.372372,1237.6
0.376376,1217.68
0.38038,1195.83
0.384384,1170.75
0.388388,1142.8
0.392392,1113.7
0.396396,1082.58
0.4004,1051.92
0.404404,1022.99
0.408408,995.523
0.412412,972.189
0.416416,951.947
0.42042,934.851
0.424424,921.363
0.428428,910.008
0.432432,898.992
0.436436,888.755
0.44044,877.839
0.444444,864.663
0.448448,849.561
0.452452,832.815
0.456456,813.53
0.46046,793.464
0.464464,773.516
0.468468,753.656
0.472472,736.39
0.476476,720.914
0.48048,708.066
0.484484,698.585
0.488488,690.939
0.492492,684.447
0.496496,679.276
0.500501,673.967
0.504505,667.233
0.508509,659.295
0.512513,649.805
0.516517,637.697
0.520521,624.348
0.524525,610.56
0.528529,596.195
