# 20260616_120127
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114813_260/spectr.txt
# qmax:	4
# ma:	1.77143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.874581
# [=>] Eabc:	0.885715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,551.638
0.0204082,551.855
0.0408163,552.511
0.0612245,553.617
0.0816327,555.195
0.102041,557.278
0.122449,559.926
0.142857,563.256
0.163265,567.73
0.183673,572.373
0.204082,577.282
0.22449,582.735
0.244898,588.19
0.265306,594.615
0.285714,601.342
0.306122,608.074
0.326531,615.335
0.346939,622.768
0.367347,630.527
0.387755,639.358
0.408163,647.96
0.428571,657.257
0.44898,667.023
0.469388,676.795
0.489796,687.538
0.510204,698.884
0.530612,710.272
0.55102,722.725
0.571429,735.684
0.591837,749.204
0.612245,764.2
0.632653,779.18
0.653061,795.48
0.673469,813.991
0.693878,833.831
0.714286,854.917
0.734694,881.258
0.755102,916.382
0.77551,945.191
0.795918,973.795
0.816327,1063.68
0.836735,1216.83
0.857143,1252.7
0.877551,1037.33
0.897959,703.684
0.918367,405.582
0.938776,298.053
0.959184,271.017
0.979592,244.292
1,209.208
