# 20251205_151554
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150430_252/spectr.txt
# qmax:	4
# ma:	1.72571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.851422
# [=>] Eabc:	0.862855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,900.203
0.0204082,900.564
0.0408163,901.649
0.0612245,903.477
0.0816327,906.088
0.102041,909.537
0.122449,913.945
0.142857,919.589
0.163265,926.633
0.183673,934.233
0.204082,942.068
0.22449,950.462
0.244898,959.718
0.265306,969.508
0.285714,980.206
0.306122,991.597
0.326531,1003.66
0.346939,1016.63
0.367347,1030.55
0.387755,1044.87
0.408163,1060.26
0.428571,1076.63
0.44898,1093.66
0.469388,1112.24
0.489796,1131.18
0.510204,1151.83
0.530612,1173.75
0.55102,1196.89
0.571429,1223.14
0.591837,1249.7
0.612245,1279.38
0.632653,1310.87
0.653061,1346.63
0.673469,1386.45
0.693878,1434
0.714286,1484.98
0.734694,1544.76
0.755102,1619.37
0.77551,1704.71
0.795918,1842.53
0.816327,2098.32
0.836735,2170.19
0.857143,1708.19
0.877551,1068.73
0.897959,625.438
0.918367,489.126
0.938776,413.449
0.959184,348.333
0.979592,296.014
1,258.007
