# 20251208_111143
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110027_152/spectr.txt
# qmax:	4
# ma:	1.15429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.559907
# [=>] Eabc:	0.577145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2146.91
0.0204082,2149.72
0.0408163,2155.17
0.0612245,2164.42
0.0816327,2177.04
0.102041,2193.82
0.122449,2214.33
0.142857,2237.89
0.163265,2266.94
0.183673,2301.36
0.204082,2336.11
0.22449,2377.66
0.244898,2426.25
0.265306,2479.23
0.285714,2538.34
0.306122,2604.33
0.326531,2680
0.346939,2768.44
0.367347,2860.57
0.387755,2971.44
0.408163,3101.69
0.428571,3256.92
0.44898,3450.31
0.469388,3683.76
0.489796,4091.11
0.510204,4489.93
0.530612,5451.86
0.55102,6461.47
0.571429,3519.29
0.591837,1099
0.612245,897.267
0.632653,580.881
0.653061,422.734
0.673469,359.211
0.693878,291.111
0.714286,243.454
0.734694,204.811
0.755102,174.77
0.77551,149.567
0.795918,129.102
0.816327,112.262
0.836735,98.1236
0.857143,85.7938
0.877551,75.3807
0.897959,66.5266
0.918367,59.2475
0.938776,52.7317
0.959184,46.9544
0.979592,41.8084
1,37.6494
