# 20251208_111005
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105838_099/spectr.txt
# qmax:	4
# ma:	0.851429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.402036
# [=>] Eabc:	0.425714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3076.25
0.0204082,3081.17
0.0408163,3094.33
0.0612245,3118.52
0.0816327,3152.79
0.102041,3198.72
0.122449,3254.81
0.142857,3323.14
0.163265,3405.19
0.183673,3501.55
0.204082,3613.46
0.22449,3743.1
0.244898,3900.93
0.265306,4087.86
0.285714,4315.65
0.306122,4608.45
0.326531,4995.44
0.346939,5600.92
0.367347,6431.31
0.387755,9488.08
0.408163,5940.06
0.428571,1567.79
0.44898,958.186
0.469388,694.761
0.489796,458.01
0.510204,372.186
0.530612,292.303
0.55102,234.757
0.571429,190.582
0.591837,158.214
0.612245,131.478
0.632653,111.14
0.653061,92.2243
0.673469,78.88
0.693878,67.9738
0.714286,58.2894
0.734694,50.3034
0.755102,43.3512
0.77551,38.2147
0.795918,33.5143
0.816327,29.702
0.836735,25.7816
0.857143,22.8608
0.877551,20.4759
0.897959,18.2679
0.918367,16.2653
0.938776,14.4393
0.959184,13.1442
0.979592,11.8131
1,10.7313
