# 20251208_100347
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_094935_005/spectr.txt
# qmax:	4
# ma:	0.300599
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0546803
# [=>] Eabc:	0.1503
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,36118.3
0.0204082,39496.4
0.0408163,42827.1
0.0612245,24724.1
0.0816327,6649.36
0.102041,2387.06
0.122449,1369.11
0.142857,759.974
0.163265,465.806
0.183673,290.952
0.204082,185.122
0.22449,127.242
0.244898,90.0196
0.265306,61.0406
0.285714,44.3693
0.306122,34.7047
0.326531,25.6119
0.346939,18.55
0.367347,15.211
0.387755,12.3878
0.408163,9.43214
0.428571,7.74368
0.44898,6.53152
0.469388,5.30088
0.489796,4.47309
0.510204,3.87952
0.530612,3.17667
0.55102,2.70533
0.571429,2.45539
0.591837,2.07192
0.612245,1.8581
0.632653,1.73404
0.653061,1.47153
0.673469,1.27575
0.693878,1.22846
0.714286,1.1313
0.734694,0.949111
0.755102,0.919043
0.77551,0.866326
0.795918,0.778901
0.816327,0.753005
0.836735,0.69434
0.857143,0.629653
0.877551,0.576043
0.897959,0.566212
0.918367,0.531814
0.938776,0.505985
0.959184,0.500626
0.979592,0.448725
1,0.436621
