# 20251205_150818
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145728_001/spectr.txt
# qmax:	4
# ma:	0.291429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0404069
# [=>] Eabc:	0.145714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,65343.2
0.0204082,69469.4
0.0408163,48848.4
0.0612245,14381.9
0.0816327,3916.86
0.102041,2038.21
0.122449,1089.51
0.142857,650.337
0.163265,388.03
0.183673,233.808
0.204082,159.42
0.22449,110.321
0.244898,72.4993
0.265306,51.0432
0.285714,39.7032
0.306122,28.9644
0.326531,20.695
0.346939,17.0324
0.367347,12.8794
0.387755,10.1747
0.408163,8.59384
0.428571,6.64944
0.44898,5.41647
0.469388,4.82929
0.489796,4.08366
0.510204,3.17208
0.530612,2.85495
0.55102,2.46285
0.571429,2.13931
0.591837,1.96707
0.612245,1.67853
0.632653,1.42189
0.653061,1.35648
0.673469,1.22902
0.693878,1.06366
0.714286,1.01757
0.734694,0.889268
0.755102,0.851103
0.77551,0.827477
0.795918,0.739372
0.816327,0.645898
0.836735,0.622091
0.857143,0.604607
0.877551,0.573941
0.897959,0.552328
0.918367,0.486773
0.938776,0.484074
0.959184,0.460725
0.979592,0.434357
1,0.410271
