# 20251205_150529
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.94286
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,116578
0.0100251,114349
0.0200501,107905
0.0300752,97930.7
0.0401003,85440.2
0.0501253,71615.2
0.0601504,57632
0.0701754,44511.6
0.0802005,33014.9
0.0902256,23595.3
0.100251,16403.3
0.110276,11331
0.120301,8081.51
0.130326,6246.06
0.140351,5380.72
0.150376,5072.39
0.160401,4989.02
0.170426,4908.54
0.180451,4723.18
0.190476,4420.36
0.200501,4046.43
0.210526,3665.39
0.220551,3325.61
0.230576,3044.41
0.240602,2811.99
0.250627,2607.96
0.260652,2418.57
0.270677,2244.46
0.280702,2095.9
0.290727,1980.66
0.300752,1894.26
0.310777,1819.99
0.320802,1738.83
0.330827,1641.85
0.340852,1535.95
0.350877,1438.21
0.360902,1362.91
0.370927,1310.62
0.380952,1267.68
0.390977,1216.63
0.401003,1149.56
0.411028,1074.08
0.421053,1007.1
0.431078,961.211
0.441103,934.542
0.451128,912.333
0.461153,879.008
0.471178,830.908
0.481203,779.059
0.491228,739.56
0.501253,719.772
0.511278,711.895
0.521303,699.645
0.531328,672.139
0.541353,632.952
0.551378,596.363
0.561404,574.268
0.571429,565.546
0.581454,557.438
0.591479,537.546
0.601504,505.258
0.611529,472.034
0.621554,450.419
0.631579,442.356
0.641604,437.889
0.651629,425.332
0.661654,402.805
0.671679,379.754
0.681704,367.085
0.691729,365.895
0.701754,366.184
0.711779,356.89
0.721805,336.991
0.73183,316.331
0.741855,305.328
0.75188,304.268
0.761905,303.251
0.77193,292.776
0.781955,273.759
0.79198,256.463
0.802005,249.615
0.81203,251.411
0.822055,251.919
0.83208,244.014
0.842105,230.742
0.85213,221.317
0.862155,220.39
0.87218,222.836
0.882206,219.697
0.892231,208.342
0.902256,195.239
0.912281,188.321
0.922306,187.913
0.932331,186.716
0.942356,178.668
0.952381,166.207
0.962406,157.436
0.972431,156.678
0.982456,159.612
0.992481,158.597
1.00251,151.619
1.01253,144.192
1.02256,142.171
1.03258,144.55
1.04261,144.846
1.05263,139.114
1.06266,130.534
1.07268,125.106
1.08271,124.165
1.09273,123.203
1.10276,118.123
1.11278,110.687
1.12281,106.124
1.13283,106.263
1.14286,107.283
1.15288,104.952
1.16291,100.254
1.17293,97.8492
1.18296,99.4386
1.19298,101.068
1.20301,98.1565
1.21303,91.6662
1.22306,86.9971
1.23308,86.8845
1.24311,87.7734
1.25313,84.613
1.26316,77.7798
1.27318,72.7911
1.28321,73.0842
1.29323,75.5413
1.30326,74.7872
1.31328,70.4361
1.32331,67.4232
1.33333,68.9999
1.34336,72.0478
1.35338,71.1948
1.36341,66.0946
1.37343,61.821
1.38346,61.8392
1.39348,63.304
1.40351,61.1954
1.41353,55.4801
1.42356,51.2814
1.43358,51.8451
1.44361,54.1969
1.45363,53.3829
1.46366,49.5735
1.47368,47.5029
1.48371,49.6747
1.49373,52.6954
1.50376,51.9945
1.51378,48.0738
1.52381,45.4561
1.53383,46.0951
1.54386,46.8248
1.55388,44.2967
1.56391,39.9761
1.57393,37.9319
1.58396,38.8958
1.59398,39.4309
1.60401,37.2928
1.61404,34.8501
1.62406,35.4575
1.63409,38.2662
1.64411,39.2792
1.65414,37.0721
1.66416,34.6584
1.67419,34.8229
1.68421,36.0067
1.69424,34.848
1.70426,31.3638
1.71429,28.8999
1.72431,29.0761
1.73434,29.5478
1.74436,27.9297
1.75439,25.6839
1.76441,25.885
1.77444,28.3174
1.78446,29.5558
1.79449,28.0027
1.80451,26.163
1.81454,26.668
1.82456,28.1793
1.83459,27.4652
1.84461,24.3893
1.85464,22.1108
1.86466,22.2919
1.87469,22.7967
1.88471,21.3481
1.89474,19.2376
1.90476,19.2625
1.91479,21.2149
1.92481,22.0853
1.93484,20.7167
1.94486,19.4878
1.95489,20.4435
1.96491,21.9342
1.97494,21.165
1.98496,18.5301
1.99499,16.9958
2.00501,17.5732
2.01504,18.0242
2.02506,16.6486
2.03509,14.9669
2.04511,15.1169
2.05514,16.3558
2.06516,16.3367
2.07519,14.9641
2.08521,14.4849
2.09524,15.7085
2.10526,16.5834
2.11529,15.4743
2.12531,13.8086
2.13534,13.755
2.14536,14.7859
2.15539,14.6297
2.16541,13.0086
2.17544,12.0151
2.18546,12.6166
2.19549,13.1037
2.20551,12.008
2.21554,10.5931
2.22556,10.7841
2.23559,11.9897
2.24561,12.0951
2.25564,10.9666
2.26566,10.6453
2.27569,11.9018
2.28571,12.8622
2.29574,11.9719
2.30576,10.4176
2.31579,10.0938
2.32581,10.5695
2.33584,10.0344
2.34586,8.48576
2.35589,7.77331
2.36591,8.5141
2.37594,9.13201
2.38596,8.59383
2.39599,8.14827
2.40602,9.1143
2.41604,10.4908
2.42607,10.4613
2.43609,9.27901
2.44612,8.71297
2.45614,9.06423
2.46617,8.81163
2.47619,7.39975
2.48622,6.34748
2.49624,6.77097
2.50627,7.54622
2.51629,7.22949
2.52632,6.45321
2.53634,6.74788
2.54637,7.85385
2.55639,8.11602
2.56642,7.24736
2.57644,6.73812
2.58647,7.27298
2.59649,7.616
2.60652,6.82103
2.61654,5.90294
2.62657,6.1002
2.63659,6.75824
2.64662,6.47295
2.65664,5.48677
2.66667,5.2205
2.67669,5.82134
2.68672,5.98893
2.69674,5.31245
2.70677,4.99703
2.71679,5.72733
2.72682,6.43114
2.73684,6.11333
2.74687,5.54997
2.75689,5.87488
2.76692,6.52174
2.77694,6.12453
2.78697,4.84747
2.79699,4.14393
2.80702,4.39634
2.81704,4.48807
2.82707,3.91935
2.83709,3.69004
2.84712,4.45028
2.85714,5.24725
2.86717,5.09862
2.87719,4.62147
2.88722,4.8648
2.89724,5.42074
2.90727,5.13233
