# 20260615_161105
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155815_101/spectr.txt
# qmax:	4
# ma:	0.862857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.408082
# [=>] Eabc:	0.431429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,351.887
0.0204082,352.909
0.0408163,355.085
0.0612245,359.02
0.0816327,364.252
0.102041,369.982
0.122449,377.7
0.142857,385.215
0.163265,393.643
0.183673,401.854
0.204082,409.732
0.22449,417.551
0.244898,424.768
0.265306,429.464
0.285714,433.363
0.306122,439.132
0.326531,448.646
0.346939,449.649
0.367347,438.064
0.387755,406.617
0.408163,355.335
0.428571,289.919
0.44898,229.184
0.469388,181.127
0.489796,143.369
0.510204,115.108
0.530612,95.364
0.55102,81.3707
0.571429,69.4328
0.591837,60.0555
0.612245,52.3403
0.632653,45.0274
0.653061,39.0738
0.673469,34.1534
0.693878,29.4805
0.714286,25.867
0.734694,22.7466
0.755102,19.9497
0.77551,17.7131
0.795918,15.7768
0.816327,13.8767
0.836735,12.4536
0.857143,11.09
0.877551,9.88041
0.897959,8.94328
0.918367,8.01891
0.938776,7.1789
0.959184,6.55077
0.979592,5.91297
1,5.37613
