# 20251205_145002
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143931_188/spectr.txt
# qmax:	4
# ma:	1.36
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.665432
# [=>] Eabc:	0.68
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,371.565
0.0204082,371.934
0.0408163,373.096
0.0612245,375.184
0.0816327,378.42
0.102041,381.743
0.122449,385.843
0.142857,390.606
0.163265,395.578
0.183673,400.929
0.204082,406.782
0.22449,413.535
0.244898,420.267
0.265306,427.71
0.285714,435.209
0.306122,443.409
0.326531,451.627
0.346939,459.629
0.367347,468.279
0.387755,476.984
0.408163,485.923
0.428571,495.08
0.44898,504.709
0.469388,511.903
0.489796,515.861
0.510204,512.429
0.530612,502.814
0.55102,486.246
0.571429,462.983
0.591837,436.494
0.612245,410.856
0.632653,383.284
0.653061,358.338
0.673469,335.417
0.693878,313.003
0.714286,289.186
0.734694,265.431
0.755102,242.615
0.77551,218.967
0.795918,195.124
0.816327,173.61
0.836735,152.677
0.857143,133.553
0.877551,116.616
0.897959,102.022
0.918367,88.998
0.938776,78.3103
0.959184,68.8176
0.979592,60.9121
1,54.3025
