# 20251208_100516
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095043_053/spectr.txt
# qmax:	4
# ma:	0.465389
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.185868
# [=>] Eabc:	0.232694
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,5349.66
0.0204082,5383.94
0.0408163,5488.81
0.0612245,5660.29
0.0816327,5910.96
0.102041,6254.04
0.122449,6755.85
0.142857,7517.9
0.163265,9087.14
0.183673,7903.33
0.204082,3618.92
0.22449,1374.32
0.244898,826.302
0.265306,564.719
0.285714,381.981
0.306122,277.223
0.326531,203.213
0.346939,153.264
0.367347,116.453
0.387755,89.1643
0.408163,70.2258
0.428571,55.6932
0.44898,45.388
0.469388,36.1533
0.489796,29.5908
0.510204,24.0901
0.530612,20.2052
0.55102,17.1005
0.571429,14.2147
0.591837,11.9802
0.612245,10.1775
0.632653,8.93807
0.653061,7.57096
0.673469,6.4928
0.693878,11.5747
0.714286,5.01239
0.734694,4.45729
0.755102,3.78196
0.77551,3.34696
0.795918,2.97899
0.816327,2.72558
0.836735,2.41469
0.857143,2.11653
0.877551,1.91671
0.897959,1.7292
0.918367,1.57827
0.938776,1.38476
0.959184,1.28329
0.979592,1.19694
1,1.08146
