# 20260616_150739
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_143948_010/spectr.txt
# qmax:	4
# ma:	0.342857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.098933
# [=>] Eabc:	0.171429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,12966.4
0.0204082,13308.8
0.0408163,14123.8
0.0612245,15664.5
0.0816327,20341
0.102041,14245.8
0.122449,3723.88
0.142857,1088.54
0.163265,826.691
0.183673,442.494
0.204082,267.364
0.22449,178.545
0.244898,129.909
0.265306,90.9909
0.285714,65.3812
0.306122,46.7308
0.326531,36.7724
0.346939,30.1381
0.367347,22.1733
0.387755,17.7612
0.408163,14.6002
0.428571,12.5148
0.44898,10.2655
0.469388,8.29448
0.489796,7.48553
0.510204,6.48518
0.530612,5.60434
0.55102,4.81096
0.571429,4.46655
0.591837,4.11038
0.612245,3.37587
0.632653,3.15249
0.653061,3.00549
0.673469,2.6954
0.693878,2.43822
0.714286,2.3056
0.734694,2.2118
0.755102,1.94537
0.77551,1.85714
0.795918,1.79995
0.816327,1.627
0.836735,1.53252
0.857143,1.44527
0.877551,1.3743
0.897959,1.28417
0.918367,1.21866
0.938776,1.17016
0.959184,1.08373
0.979592,1.03245
1,0.967224
