# 20251205_151325
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150214_170/spectr.txt
# qmax:	4
# ma:	1.25714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.612781
# [=>] Eabc:	0.62857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1279
0.0204082,1280.16
0.0408163,1283.87
0.0612245,1290.03
0.0816327,1297.82
0.102041,1307.77
0.122449,1319.31
0.142857,1332.86
0.163265,1348.34
0.183673,1366.04
0.204082,1385.5
0.22449,1407.7
0.244898,1431.65
0.265306,1457.83
0.285714,1485.94
0.306122,1516.85
0.326531,1550.9
0.346939,1587.14
0.367347,1626.46
0.387755,1669.9
0.408163,1717.48
0.428571,1771.13
0.44898,1831.41
0.469388,1900.35
0.489796,1979.3
0.510204,2073.81
0.530612,2195.29
0.55102,2342.06
0.571429,2650.54
0.591837,2941.49
0.612245,2525.84
0.632653,1561.26
0.653061,825.368
0.673469,584.251
0.693878,477.421
0.714286,388.016
0.734694,320.215
0.755102,271.233
0.77551,230.449
0.795918,196.804
0.816327,170.646
0.836735,147.644
0.857143,130.096
0.877551,114.589
0.897959,101.63
0.918367,89.9831
0.938776,80.3579
0.959184,71.8935
0.979592,64.2802
1,57.577
