# 20251208_110847
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105711_057/spectr.txt
# qmax:	4
# ma:	0.611429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.271774
# [=>] Eabc:	0.305715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,4867.05
0.0204082,4877.79
0.0408163,4925.42
0.0612245,5004.17
0.0816327,5123.18
0.102041,5277.66
0.122449,5480.94
0.142857,5738.59
0.163265,6067.61
0.183673,6500.26
0.204082,7123.4
0.22449,7933.08
0.244898,10108.8
0.265306,11496.7
0.285714,4894.47
0.306122,1204.95
0.326531,958.049
0.346939,592.086
0.367347,415.277
0.387755,314.33
0.408163,235.554
0.428571,183.664
0.44898,145.422
0.469388,115.18
0.489796,92.6487
0.510204,74.6509
0.530612,62.3793
0.55102,51.5895
0.571429,42.9062
0.591837,36.0999
0.612245,30.4877
0.632653,26.3319
0.653061,22.116
0.673469,19.134
0.693878,32.7615
0.714286,14.6376
0.734694,12.4968
0.755102,11.0359
0.77551,9.99532
0.795918,8.67501
0.816327,7.64253
0.836735,6.75582
0.857143,6.20711
0.877551,5.48653
0.897959,4.92212
0.918367,4.4858
0.938776,4.05644
0.959184,3.64435
0.979592,3.27898
1,3.08595
