# 20251208_100945
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095402_184/spectr.txt
# qmax:	4
# ma:	0.91513
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.435621
# [=>] Eabc:	0.457565
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1854.28
0.0204082,1856.55
0.0408163,1864.95
0.0612245,1878.29
0.0816327,1897.96
0.102041,1923.4
0.122449,1954.41
0.142857,1991.04
0.163265,2033.28
0.183673,2082.06
0.204082,2137.18
0.22449,2199.08
0.244898,2269.65
0.265306,2347.97
0.285714,2438.7
0.306122,2542.96
0.326531,2669.19
0.346939,2824
0.367347,3014.95
0.387755,3323.85
0.408163,3878.75
0.428571,3716.22
0.44898,2423.25
0.469388,1172.33
0.489796,703.58
0.510204,547.836
0.530612,422.353
0.55102,336.043
0.571429,272.434
0.591837,224.291
0.612245,185.515
0.632653,156.52
0.653061,132.334
0.673469,112.897
0.693878,97.2654
0.714286,83.831
0.734694,71.922
0.755102,62.7959
0.77551,54.6969
0.795918,48.2293
0.816327,42.5278
0.836735,37.4086
0.857143,33.2143
0.877551,29.4431
0.897959,26.3563
0.918367,23.4818
0.938776,21.1118
0.959184,18.8635
0.979592,16.9944
1,15.3126
