# 20251205_144734
qT,primespec
0,1655.51
0.004004,1651.29
0.00800801,1646.71
0.012012,1639.13
0.016016,1625.82
0.02002,1609.78
0.024024,1591.46
0.028028,1570.36
0.032032,1548.27
0.036036,1524.52
0.04004,1500.52
0.044044,1476.61
0.048048,1453.05
0.0520521,1431.16
0.0560561,1410.35
0.0600601,1391.99
0.0640641,1375.96
0.0680681,1362.17
0.0720721,1351.99
0.0760761,1343.45
0.0800801,1338.64
0.0840841,1337.08
0.0880881,1336.18
0.0920921,1336.47
0.0960961,1339.4
0.1001,1343.02
0.104104,1346.88
0.108108,1350.6
0.112112,1351.86
0.116116,1352.33
0.12012,1352.52
0.124124,1349.9
0.128128,1343.51
0.132132,1335.73
0.136136,1324.45
0.14014,1310.97
0.144144,1295.54
0.148148,1277.86
0.152152,1259.53
0.156156,1239.99
0.16016,1220.63
0.164164,1201.9
0.168168,1183.92
0.172172,1168.14
0.176176,1153.79
0.18018,1141.85
0.184184,1132.44
0.188188,1124.72
0.192192,1119.15
0.196196,1115.13
0.2002,1111.48
0.204204,1107.95
0.208208,1104.38
0.212212,1099.41
0.216216,1092.22
0.22022,1083.01
0.224224,1070.82
0.228228,1055.05
0.232232,1036.93
0.236236,1015.07
0.24024,990.964
0.244244,965.04
0.248248,937.289
0.252252,909.761
0.256256,881.897
0.26026,855.384
0.264264,830.874
0.268268,808.138
0.272272,788.647
0.276276,771.569
0.28028,756.962
0.284284,745.012
0.288288,734.708
0.292292,724.999
0.296296,716.225
0.3003,706.991
0.304304,696.302
0.308308,684.316
0.312312,670.408
0.316316,653.824
0.32032,635.363
0.324324,615.021
0.328328,592.839
0.332332,570.498
0.336336,547.479
0.34034,525.418
0.344344,504.983
0.348348,486.011
0.352352,470.161
0.356356,456.473
0.36036,445.311
0.364364,436.928
0.368368,430.112
0.372372,424.169
0.376376,419.274
0.38038,414.17
0.384384,407.893
0.388388,400.604
0.392392,391.854
0.396396,380.837
0.4004,368.373
0.404404,354.633
0.408408,339.597
0.412412,324.858
0.416416,309.976
0.42042,296.316
0.424424,284.46
0.428428,273.996
0.432432,266.278
0.436436,260.282
0.44044,255.88
0.444444,253.205
0.448448,251.257
0.452452,249.046
0.456456,246.686
0.46046,243.77
0.464464,239.387
0.468468,233.314
0.472472,226.285
0.476476,217.589
0.48048,208.218
0.484484,198.738
0.488488,189.133
0.492492,180.887
0.496496,173.382
0.500501,167.614
0.504505,163.88
0.508509,161.093
0.512513,160.319
0.516517,160.266
0.520521,160.211
0.524525,159.975
0.528529,159.386
0.532533,158.366
0.536537,155.478
0.540541,151.367
0.544545,146.447
0.548549,140.266
0.552553,134.128
0.556557,127.713
0.560561,122.028
0.564565,117.49
0.568569,113.695
0.572573,112.361
0.576577,112.041
0.580581,111.897
0.584585,112.583
0.588589,114.291
0.592593,114.901
0.596597,114.85
0.600601,114.737
0.604605,113.606
0.608609,110.331
0.612613,106.603
0.616617,101.951
0.620621,97.0657
0.624625,92.5576
0.628629,88.2861
0.632633,85.5878
0.636637,83.7194
0.640641,82.6869
0.644645,82.9763
0.648649,84.0467
0.652653,85.1534
0.656657,86.4881
0.660661,87.4422
0.664665,87.2141
0.668669,86.185
0.672673,84.6991
0.676677,81.7238
0.680681,77.9526
0.684685,74.1141
0.688689,69.994
0.692693,66.6748
0.696697,63.6435
0.700701,61.7438
0.704705,61.5621
0.708709,61.5147
0.712713,61.5598
0.716717,62.6412
0.720721,63.776
0.724725,63.8274
0.728729,63.7107
0.732733,63.4466
0.736737,61.6904
0.740741,58.9968
0.744745,56.1232
0.748749,52.7288
0.752753,49.757
0.756757,46.9053
0.760761,44.8744
0.764765,44.2225
0.768769,43.8497
0.772773,43.784
0.776777,44.648
0.780781,45.8041
0.784785,46.4261
0.788789,46.9003
0.792793,47.0161
0.796797,46.0921
0.800801,44.5035
0.804805,42.6076
0.808809,40.1
0.812813,37.8412
0.816817,35.5692
0.820821,33.9862
0.824825,33.7015
0.828829,33.588
0.832833,33.5899
0.836837,34.5599
0.840841,36.0069
0.844845,37.0528
0.848849,38.0083
0.852853,38.3294
0.856857,37.854
0.860861,36.9591
0.864865,35.672
0.868869,33.6599
0.872873,31.7732
0.876877,29.8362
0.880881,28.4219
0.884885,28.1098
0.888889,27.9733
0.892893,27.9567
0.896897,28.7848
0.900901,30.0665
0.904905,31.0217
0.908909,31.9145
0.912913,32.2341
0.916917,31.8336
0.920921,31.0557
0.924925,29.9188
0.928929,28.0831
0.932933,26.318
0.936937,24.5224
0.940941,23.1145
0.944945,22.58
0.948949,22.2631
0.952953,22.1755
0.956957,22.7385
0.960961,23.6137
0.964965,24.2176
0.968969,24.7514
0.972973,24.9435
0.976977,24.4733
0.980981,23.5787
0.984985,22.4301
0.988989,20.7616
0.992993,19.2058
0.996997,17.6455
1.001,16.4762
1.00501,16.1645
1.00901,16.0206
1.01301,15.9846
1.01702,16.5277
1.02102,17.3922
1.02503,17.956
1.02903,18.4316
1.03303,18.6097
1.03704,18.2303
1.04104,17.5039
1.04505,16.6044
1.04905,15.3398
1.05305,14.2662
1.05706,13.3276
1.06106,12.677
1.06507,12.6627
1.06907,12.9504
1.07307,13.3603
1.07708,14.1316
1.08108,15.0503
1.08509,15.5802
1.08909,15.9746
1.09309,16.1201
1.0971,15.719
1.1011,14.9582
1.10511,14.094
1.10911,12.9686
1.11311,12.0824
1.11712,11.4082
1.12112,10.9531
1.12513,10.9685
1.12913,11.3207
1.13313,11.7741
1.13714,12.4534
1.14114,13.1205
1.14515,13.2493
1.14915,13.2758
1.15315,13.2814
1.15716,12.7584
1.16116,11.811
1.16517,10.8975
1.16917,9.87411
1.17317,9.1902
1.17718,8.80603
1.18118,8.5659
1.18519,8.62336
1.18919,9.07676
1.19319,9.59674
1.1972,10.1464
1.2012,10.624
1.20521,10.6676
1.20921,10.5121
1.21321,10.266
1.21722,9.65844
1.22122,8.81662
1.22523,8.07968
1.22923,7.32703
1.23323,6.99852
1.23724,7.03464
1.24124,7.12634
1.24525,7.34538
1.24925,7.97356
1.25325,8.59765
1.25726,9.06683
