# 20260608_160425
# initdata:	data/AuAu200_cc_(0,5)plus5/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)plus5/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,1603.9
0.0100251,1595.72
0.0200501,1572.74
0.0300752,1539.22
0.0401003,1500.92
0.0501253,1463.57
0.0601504,1431.36
0.0701754,1405.72
0.0802005,1384.97
0.0902256,1364.92
0.100251,1340
0.110276,1305.08
0.120301,1257.07
0.130326,1196.2
0.140351,1126.3
0.150376,1054.08
0.160401,987.375
0.170426,932.847
0.180451,893.904
0.190476,869.404
0.200501,853.884
0.210526,839.292
0.220551,817.789
0.230576,784.611
0.240602,739.899
0.250627,688.648
0.260652,638.68
0.270677,597.351
0.280702,568.375
0.290727,550.217
0.300752,536.805
0.310777,520.404
0.320802,495.313
0.330827,460.646
0.340852,420.722
0.350877,382.908
0.360902,353.832
0.370927,335.973
0.380952,326.451
0.390977,318.75
0.401003,306.248
0.411028,285.999
0.421053,260.21
0.431078,234.832
0.441103,215.949
0.451128,206.14
0.461153,202.989
0.471178,200.655
0.481203,193.536
0.491228,179.722
0.501253,162.081
0.511278,146.253
0.521303,136.899
0.531328,134.646
0.541353,135.756
0.551378,134.724
0.561404,128.024
0.571429,116.446
0.581454,104.419
0.591479,96.8224
0.601504,95.5328
0.611529,98.1652
0.621554,99.8647
0.631579,96.8418
0.641604,89.0369
0.651629,80.0307
0.661654,74.2633
0.671679,73.6974
0.681704,76.4187
0.691729,78.1907
0.701754,75.729
0.711779,69.1647
0.721805,61.8078
0.73183,57.4716
0.741855,57.4683
0.75188,59.6683
0.761905,60.3008
0.77193,57.0157
0.781955,50.7202
0.79198,44.7449
0.802005,42.0713
0.81203,42.9243
0.822055,44.6898
0.83208,44.1721
0.842105,40.2657
0.85213,34.8123
0.862155,30.9696
0.87218,30.5239
0.882206,32.4388
0.892231,33.8364
0.902256,32.5105
0.912281,28.7834
0.922306,25.1279
0.932331,23.9431
0.942356,25.4665
0.952381,27.6365
0.962406,27.9713
0.972431,25.7583
0.982456,22.6089
0.992481,20.9316
1.00251,21.7373
1.01253,23.757
1.02256,24.6332
1.03258,23.0635
1.04261,19.944
1.05263,17.4896
1.06266,17.212
1.07268,18.5663
1.08271,19.5301
1.09273,18.4993
1.10276,15.7406
1.11278,13.083
1.12281,12.1899
1.13283,13.0516
1.14286,14.0863
1.15288,13.6933
1.16291,11.7596
1.17293,9.70531
1.18296,9.07859
1.19298,10.0783
1.20301,11.4107
1.21303,11.5779
1.22306,10.3211
1.23308,8.82846
1.24311,8.53488
1.25313,9.70573
1.26316,11.1797
1.27318,11.4998
1.28321,10.3133
1.29323,8.68257
1.30326,8.02715
1.31328,8.74981
1.32331,9.87988
1.33333,10.051
1.34336,8.82915
1.35338,7.09622
1.36341,6.14918
1.37343,6.43697
1.38346,7.1778
1.39348,7.19568
1.40351,6.10698
1.41353,4.67369
1.42356,4.00633
1.43358,4.45057
1.44361,5.27879
1.45363,5.46659
1.46366,4.73939
1.47368,3.82531
1.48371,3.68039
1.49373,4.49608
1.50376,5.50135
1.51378,5.74552
1.52381,5.05058
1.53383,4.16577
1.54386,3.98431
1.55388,4.63442
1.56391,5.36656
1.57393,5.3318
1.58396,4.44306
1.59398,3.44508
1.60401,3.14556
1.61404,3.60846
1.62406,4.12661
1.63409,3.97506
1.64411,3.1531
1.65414,2.36003
1.66416,2.25758
1.67419,2.79777
1.68421,3.30218
1.69424,3.18398
1.70426,2.5465
1.71429,2.04492
1.72431,2.17878
1.73434,2.76797
1.74436,3.15207
1.75439,2.88559
1.76441,2.19356
1.77444,1.71612
1.78446,1.8391
1.79449,2.30252
1.80451,2.50205
1.81454,2.13655
1.82456,1.51731
1.83459,1.2248
1.84461,1.49313
1.85464,1.97685
1.86466,2.13585
1.87469,1.8145
1.88471,1.39667
1.89474,1.38137
1.90476,1.84064
1.91479,2.33813
1.92481,2.38862
1.93484,1.96503
1.94486,1.51757
1.95489,1.49358
1.96491,1.87138
1.97494,2.19481
1.98496,2.05806
1.99499,1.52112
2.00501,1.02699
2.01504,0.929179
2.02506,1.14067
2.03509,1.26566
2.04511,1.04895
2.05514,0.648405
2.06516,0.446476
2.07519,0.623247
2.08521,0.963531
2.09524,1.10224
2.10526,0.929649
2.11529,0.708729
2.12531,0.777974
2.13534,1.1682
2.14536,1.55421
2.15539,1.59513
2.16541,1.29613
2.17544,1.00062
2.18546,1.02324
2.19549,1.31805
2.20551,1.53417
2.21554,1.39255
2.22556,0.978306
2.23559,0.64244
2.24561,0.629884
2.25564,0.836575
2.26566,0.946205
2.27569,0.783715
2.28571,0.497938
2.29574,0.384303
2.30576,0.554022
2.31579,0.814411
2.32581,0.884135
2.33584,0.699365
2.34586,0.474885
2.35589,0.460168
2.36591,0.664094
2.37594,0.849101
2.38596,0.794347
2.39599,0.534647
2.40602,0.31619
2.41604,0.325639
2.42607,0.494803
2.43609,0.591364
2.44612,0.487008
2.45614,0.301199
2.46617,0.263535
2.47619,0.451758
2.48622,0.699023
2.49624,0.773844
2.50627,0.633481
2.51629,0.470847
2.52632,0.502977
2.53634,0.732163
2.54637,0.939392
2.55639,0.915375
2.56642,0.678493
2.57644,0.448047
2.58647,0.409258
2.59649,0.526694
2.60652,0.600477
2.61654,0.491654
2.62657,0.266418
2.63659,0.110498
2.64662,0.121973
2.65664,0.216331
2.66667,0.24054
2.67669,0.155821
2.68672,0.078364
2.69674,0.13605
2.70677,0.310432
2.71679,0.44812
2.72682,0.430597
2.73684,0.30964
2.74687,0.252633
2.75689,0.35577
2.76692,0.532755
2.77694,0.604506
2.78697,0.492329
2.79699,0.302968
2.80702,0.213144
2.81704,0.281721
2.82707,0.39465
2.83709,0.39876
2.84712,0.272908
2.85714,0.147979
2.86717,0.15794
2.87719,0.290476
2.88722,0.402046
2.89724,0.377164
2.90727,0.253161
2.91729,0.173992
2.92732,0.228153
2.93734,0.35189
2.94737,0.402072
2.95739,0.313731
2.96742,0.16699
2.97744,0.0939476
2.98747,0.134593
2.99749,0.202474
3.00752,0.192442
3.01754,0.103048
3.02757,0.0345884
3.03759,0.0692025
3.04762,0.173871
3.05764,0.23875
3.06767,0.206508
3.07769,0.14287
3.08772,0.164479
3.09774,0.302824
3.10777,0.458154
3.11779,0.499181
3.12782,0.402008
3.13784,0.276333
3.14787,0.249434
3.15789,0.3332
3.16792,0.416416
3.17794,0.386951
3.18797,0.249338
3.19799,0.113585
3.20802,0.0747521
3.21805,0.118513
3.22807,0.151581
3.2381,0.113799
3.24812,0.0424526
3.25815,0.0206743
3.26817,0.075751
3.2782,0.146558
3.28822,0.155569
3.29825,0.0995386
3.30827,0.0530763
3.3183,0.0813116
3.32832,0.16282
3.33835,0.211922
3.34837,0.175301
3.3584,0.0926968
3.36842,0.0526925
3.37845,0.0931729
3.38847,0.160374
3.3985,0.171805
3.40852,0.111893
3.41855,0.0512004
3.42857,0.0670386
3.4386,0.154929
3.44862,0.231457
3.45865,0.226276
3.46867,0.16102
3.4787,0.126435
3.48872,0.182
3.49875,0.28826
3.50877,0.345472
3.5188,0.296395
3.52882,0.182666
3.53885,0.0973253
3.54887,0.0890972
3.5589,0.121634
3.56892,0.125213
3.57895,0.0765495
3.58897,0.0178688
3.599,0.000943729
3.60902,0.0265596
3.61905,0.0494498
3.62907,0.0383613
3.6391,0.0164772
3.64912,0.0328046
3.65915,0.0985108
3.66917,0.165166
3.6792,0.17401
3.68922,0.122106
3.69925,0.0691607
3.70927,0.0744027
3.7193,0.132281
3.72932,0.178361
3.73935,0.159325
3.74937,0.0900968
3.7594,0.0360734
3.76942,0.0417535
3.77945,0.0851594
3.78947,0.106615
3.7995,0.0770056
3.80952,0.0285684
3.81955,0.0157989
3.82957,0.0529348
3.8396,0.0987006
3.84962,0.103579
3.85965,0.0646367
3.86967,0.0264613
3.8797,0.0295833
3.88972,0.0659768
3.89975,0.0907106
3.90977,0.0735352
3.9198,0.030576
3.92982,0.00219711
3.93985,0.00612569
3.94987,0.0214182
3.9599,0.0197979
3.96992,0.00402719
3.97995,0.00549892
3.98997,0.0433007
4,0.0948513
