# 20251205_151158
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150053_122/spectr.txt
# qmax:	4
# ma:	0.982857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.471065
# [=>] Eabc:	0.491428
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1706.07
0.0204082,1707.45
0.0408163,1714.27
0.0612245,1725.42
0.0816327,1740.77
0.102041,1761.31
0.122449,1786.07
0.142857,1815.28
0.163265,1849.51
0.183673,1887.97
0.204082,1931.76
0.22449,1979.48
0.244898,2033.92
0.265306,2094.97
0.285714,2163.11
0.306122,2239.46
0.326531,2327.35
0.346939,2428.56
0.367347,2551.91
0.387755,2703.43
0.408163,2889.47
0.428571,3254.46
0.44898,3714.72
0.469388,3226.55
0.489796,1920.77
0.510204,957.915
0.530612,639.044
0.55102,507.328
0.571429,398.47
0.591837,322.034
0.612245,263.97
0.632653,219.394
0.653061,183.448
0.673469,155.794
0.693878,132.303
0.714286,114.268
0.734694,98.4547
0.755102,85.8709
0.77551,74.8274
0.795918,65.3613
0.816327,57.2245
0.836735,50.6566
0.857143,45.0278
0.877551,39.8871
0.897959,35.394
0.918367,31.4976
0.938776,28.2882
0.959184,25.3775
0.979592,22.923
1,20.6429
