# 20260616_115605
qT,primespec
0,40985.2
0.004004,40704.4
0.00800801,40400.5
0.012012,39892.4
0.016016,38992.2
0.02002,37891.9
0.024024,36608.6
0.028028,35097.7
0.032032,33465.6
0.036036,31657.7
0.04004,29748.1
0.044044,27755
0.048048,25687.1
0.0520521,23608.2
0.0560561,21509.2
0.0600601,19442.3
0.0640641,17425.9
0.0680681,15475.8
0.0720721,13630.8
0.0760761,11887.6
0.0800801,10278.3
0.0840841,8805.41
0.0880881,7474.94
0.0920921,6302.82
0.0960961,5268.44
0.1001,4390.04
0.104104,3646.35
0.108108,3028.76
0.112112,2543.24
0.116116,2147.02
0.12012,1852.39
0.124124,1635.37
0.128128,1472.57
0.132132,1372.87
0.136136,1301.02
0.14014,1261.3
0.144144,1246.46
0.148148,1237.57
0.152152,1237.09
0.156156,1244.46
0.16016,1254.37
0.164164,1264.84
0.168168,1276.85
0.172172,1288.18
0.176176,1299.88
0.18018,1308.35
0.184184,1312.85
0.188188,1315.88
0.192192,1315.08
0.196196,1303.7
0.2002,1286.07
0.204204,1260.1
0.208208,1222.13
0.212212,1178.68
0.216216,1125.25
0.22022,1067.4
0.224224,1007.02
0.228228,944.769
0.232232,887.161
0.236236,832.153
0.24024,784.524
0.244244,745.379
0.248248,712.3
0.252252,687.559
0.256256,668.813
0.26026,652.727
0.264264,638.569
0.268268,625.568
0.272272,609.961
0.276276,591.293
0.28028,570.242
0.284284,545.806
0.288288,518.749
0.292292,492.538
0.296296,465.929
0.3003,442.988
0.304304,424.503
0.308308,409.4
0.312312,401.616
0.316316,396.928
0.32032,394.541
0.324324,394.168
0.328328,393.987
0.332332,393.094
0.336336,387.862
0.34034,379.865
0.344344,368.736
0.348348,353.333
0.352352,337.527
0.356356,320.148
0.36036,304.476
0.364364,291.641
0.368368,280.928
0.372372,275.742
0.376376,272.844
0.38038,271.486
0.384384,271.481
0.388388,271.52
0.392392,271.135
0.396396,266.661
0.4004,259.631
0.404404,250.204
0.408408,237.269
0.412412,224.289
0.416416,210.315
0.42042,198.175
0.424424,188.807
0.428428,181.257
0.432432,178.576
0.436436,177.701
0.44044,177.317
0.444444,177.344
0.448448,177.419
0.452452,177.107
0.456456,172.956
0.46046,166.614
0.464464,158.92
0.468468,149.194
0.472472,140.4
0.476476,131.562
0.48048,125.347
0.484484,122.872
0.488488,121.294
0.492492,121.16
0.496496,123.772
0.500501,126.273
0.504505,126.562
0.508509,126.682
0.512513,126.388
0.516517,122.112
0.520521,115.965
0.524525,109.59
0.528529,102.554
0.532533,97.6945
0.536537,93.9316
0.540541,91.8473
0.544545,92.4505
0.548549,94.4367
0.552553,96.4226
0.556557,98.7428
0.560561,100.323
0.564565,99.5663
0.568569,96.8751
0.572573,93.3527
0.576577,87.4847
0.580581,81.1508
0.584585,75.5148
0.588589,70.3535
0.592593,68.411
0.596597,67.8859
0.600601,67.6454
0.604605,68.493
0.608609,70.6727
0.612613,71.4431
0.616617,70.7843
0.620621,69.5225
0.624625,66.8205
0.628629,61.7886
0.632633,56.8732
0.636637,51.5125
0.640641,47.4709
0.644645,45.806
0.648649,44.734
0.652653,44.5557
0.656657,46.2972
0.660661,48.5022
0.664665,49.6022
0.668669,50.4162
0.672673,50.5479
0.676677,48.6303
0.680681,45.7221
0.684685,42.5668
0.688689,39.0164
0.692693,37.2638
0.696697,36.5258
0.700701,36.1507
0.704705,36.8905
0.708709,39.3316
0.712713,41.4292
0.716717,43.1447
0.720721,44.2667
0.724725,43.8475
0.728729,42.1233
0.732733,40.0251
0.736737,36.8973
0.740741,33.9692
0.744745,32.2612
0.748749,30.9726
0.752753,30.6312
0.756757,31.595
0.760761,32.9793
0.764765,33.9648
0.768769,34.8538
0.772773,35.0974
0.776777,33.8071
0.780781,31.649
0.784785,29.0551
0.788789,25.7577
0.792793,23.296
0.796797,21.3204
0.800801,20.118
0.804805,20.2561
0.808809,21.0548
0.812813,21.8942
0.816817,22.8554
0.820821,23.5889
0.824825,23.3568
0.828829,22.2481
0.832833,20.8819
0.836837,18.7438
0.840841,16.8547
0.844845,16.0875
0.848849,15.6026
0.852853,15.4915
0.856857,16.6334
0.860861,18.4815
0.864865,19.9955
0.868869,21.515
0.872873,22.0691
0.876877,21.6484
0.880881,20.8541
0.884885,19.6155
0.888889,17.6952
0.892893,16.4509
