# 20251205_144515
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143559_034/spectr.txt
# qmax:	4
# ma:	0.48
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.194936
# [=>] Eabc:	0.24
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1650.15
0.0204082,1667.12
0.0408163,1694.94
0.0612245,1742.32
0.0816327,1814.17
0.102041,1879.86
0.122449,1903.2
0.142857,1877.29
0.163265,1750.94
0.183673,1533.72
0.204082,1206.98
0.22449,882.5
0.244898,637.586
0.265306,453.34
0.285714,325.198
0.306122,235.294
0.326531,167.909
0.346939,124.434
0.367347,91.6739
0.387755,69.8552
0.408163,54.2845
0.428571,42.4188
0.44898,34.4668
0.469388,27.7943
0.489796,23.2403
0.510204,19.1342
0.530612,15.973
0.55102,13.3117
0.571429,11.0429
0.591837,9.3524
0.612245,7.86565
0.632653,6.8978
0.653061,5.93234
0.673469,5.24547
0.693878,4.56074
0.714286,3.92973
0.734694,3.47394
0.755102,2.97662
0.77551,2.70994
0.795918,2.41458
0.816327,2.2175
0.836735,1.97691
0.857143,1.7498
0.877551,1.55244
0.897959,1.34128
0.918367,1.2338
0.938776,1.11869
0.959184,1.06
0.979592,0.979913
1,0.911148
