# 20251208_111125
qT,primespec
0,410956
0.004004,404102
0.00800801,396753
0.012012,384609
0.016016,363547
0.02002,338597
0.024024,310587
0.028028,279125
0.032032,246966
0.036036,213615
0.04004,180903
0.044044,149625
0.048048,120222
0.0520521,93756.7
0.0560561,70420.2
0.0600601,50451.7
0.0640641,34323.2
0.0680681,21533.2
0.0720721,11107.7
0.0760761,3901.04
0.0800801,1826.42
0.0840841,1368.92
0.0880881,1143.41
0.0920921,1274.2
0.0960961,2991.94
0.1001,6563.9
0.104104,9135.15
0.108108,11527.1
0.112112,13252.6
0.116116,14709.5
0.12012,15408.5
0.124124,15280.1
0.128128,14930.5
0.132132,14354.2
0.136136,13067.5
0.14014,11558.2
0.144144,10012.2
0.148148,8395.45
0.152152,6911.69
0.156156,5526.12
0.16016,4379.1
0.164164,3426.29
0.168168,2695.08
0.172172,2264.07
0.176176,1950.59
0.18018,1812.72
0.184184,1845.88
0.188188,1933.01
0.192192,2044.59
0.196196,2222.91
0.2002,2401.73
0.204204,2544.38
0.208208,2661.97
0.212212,2685.21
0.216216,2679.09
0.22022,2667.3
0.224224,2606.21
0.228228,2480.81
0.232232,2352.41
0.236236,2207.61
0.24024,2064.43
0.244244,1932.07
0.248248,1809.18
0.252252,1710.49
0.256256,1627.23
0.26026,1562.85
0.264264,1517.99
0.268268,1483.01
0.272272,1454.07
0.276276,1431.31
0.28028,1407.89
0.284284,1379.04
0.288288,1346.31
0.292292,1309
0.296296,1264.73
0.3003,1218.71
0.304304,1172.75
0.308308,1127.31
0.312312,1088.47
0.316316,1054.12
0.32032,1025.77
0.324324,1004.7
0.328328,987.428
0.332332,971.186
0.336336,956.768
0.34034,941.14
0.344344,921.276
0.348348,897.943
0.352352,872.09
0.356356,842.035
0.36036,811.895
0.364364,783.333
0.368368,756.382
0.372372,735.91
0.376376,719.473
0.38038,707.391
0.384384,700.382
0.388388,695.291
0.392392,688.981
0.396396,681.54
0.4004,672.098
0.404404,657.856
0.408408,638.419
0.412412,617.355
0.416416,592.929
0.42042,569.35
0.424424,548.704
0.428428,530.279
0.432432,518.537
0.436436,510.662
0.44044,505.311
0.444444,502.502
0.448448,500.604
0.452452,497.139
0.456456,489.689
0.46046,479.385
0.464464,465.524
0.468468,447.347
0.472472,429.489
0.476476,410.7
0.48048,394.81
0.484484,383.535
0.488488,374.683
0.492492,371.713
0.496496,371.189
0.500501,370.673
0.504505,369.342
0.508509,366.832
0.512513,362.742
0.516517,353.069
0.520521,340.567
0.524525,326.999
0.528529,311.979
0.532533,300.348
0.536537,290.039
0.540541,284.072
0.544545,284.064
0.548549,284.727
0.552553,285.627
0.556557,287.406
0.560561,288.784
0.564565,286.787
0.568569,280.263
0.572573,272.377
0.576577,261.05
0.580581,249.397
0.584585,239.53
0.588589,230.735
0.592593,227.76
0.596597,227.238
0.600601,227.007
0.604605,227.719
0.608609,229.521
0.612613,229.956
0.616617,226.099
0.620621,219.712
0.624625,211.37
0.628629,200.023
0.632633,190.083
0.636637,180.247
0.640641,173.818
0.644645,172.862
0.648649,172.456
0.652653,172.513
0.656657,174.993
0.660661,177.494
0.664665,176.806
0.668669,173.824
0.672673,169.769
0.676677,162.394
0.680681,154.425
0.684685,148.181
0.688689,142.675
0.692693,141.07
0.696697,142.226
0.700701,144.129
0.704705,146.596
0.708709,149.782
0.712713,150.799
0.716717,148.454
0.720721,144.332
0.724725,138.458
0.728729,129.894
0.732733,122.814
0.736737,116.398
0.740741,112.334
0.744745,112.351
0.748749,113.292
0.752753,114.387
0.756757,115.988
0.760761,117.251
0.764765,116.195
0.768769,112.076
0.772773,107.238
0.776777,100.431
0.780781,94.37
0.784785,91.5515
0.788789,89.6406
0.792793,89.1927
0.796797,92.2155
0.800801,96.5422
0.804805,99.358
0.808809,101.763
0.812813,102.465
0.816817,99.6
0.820821,94.8775
0.824825,89.5419
0.828829,83.0618
0.832833,79.2144
0.836837,77.1918
0.840841,76.0597
0.844845,76.816
0.848849,79.4539
0.852853,80.645
0.856857,80.2652
0.860861,79.4338
0.864865,77.0546
0.868869,71.4726
0.872873,66.371
0.876877,61.4015
0.880881,57.9928
0.884885,58.0477
0.888889,59.4652
0.892893,61.3938
0.896897,65.2082
0.900901,68.8045
0.904905,69.0928
0.908909,68.8073
0.912913,68.2534
0.916917,64.9501
0.920921,60.7491
0.924925,58.2896
0.928929,56.3644
0.932933,55.7372
0.936937,57.2031
0.940941,59.149
0.944945,59.766
0.948949,60.0831
0.952953,60.1226
0.956957,57.1725
0.960961,52.373
0.964965,47.6401
0.968969,42.4043
0.972973,40.0284
0.976977,39.5272
0.980981,39.2739
0.984985,40.0417
0.988989,43.0493
0.992993,44.9626
0.996997,45.4045
1.001,45.6399
1.00501,44.9241
1.00901,42.2476
1.01301,40.5682
1.01702,40.0368
1.02102,39.741
1.02503,40.4166
1.02903,43.3739
1.03303,45.9513
1.03704,47.5578
1.04104,48.6397
1.04505,48.0413
1.04905,44.8498
1.05305,41.1777
1.05706,36.574
1.06106,32.5117
1.06507,30.792
1.06907,29.7341
1.07307,29.3843
1.07708,30.5537
1.08108,32.1336
1.08509,32.2632
1.08909,31.7772
1.09309,31.0146
1.0971,28.6097
1.1011,26.1386
1.10511,25.7456
1.10911,25.6906
1.11311,25.6893
1.11712,27.7627
1.12112,31.4114
1.12513,33.8368
1.12913,35.8677
1.13313,36.6989
1.13714,35.3987
1.14114,32.9829
1.14515,30.3191
1.14915,26.9672
1.15315,25.2839
1.15716,24.9762
1.16116,24.8149
1.16517,25.0657
1.16917,26.2497
1.17317,26.9492
1.17718,26.2646
1.18118,24.872
1.18519,22.9714
1.18919,20.0899
1.19319,18.7619
1.1972,18.7693
1.2012,18.7899
1.20521,19.3141
1.20921,21.857
1.21321,24.0728
1.21722,25.0084
1.22122,25.607
1.22523,25.2576
1.22923,23.1119
1.23323,20.9441
1.23724,18.9539
1.24124,17.4236
1.24525,17.326
1.24925,17.981
1.25325,18.7142
1.25726,19.4196
1.26126,20.0187
1.26527,19.8338
1.26927,18.3401
1.27327,16.714
1.27728,15.014
1.28128,13.6334
1.28529,13.5943
1.28929,14.6339
1.29329,16.0546
1.2973,18.1476
1.3013,20.3964
1.30531,20.772
1.30931,20.5992
1.31331,20.291
1.31732,18.6896
1.32132,16.3973
1.32533,15.0946
1.32933,14.1544
1.33333,13.7548
1.33734,14.2347
1.34134,15.0102
1.34535,15.1073
1.34935,14.7029
1.35335,14.0602
1.35736,12.3736
1.36136,10.3685
1.36537,9.49162
1.36937,8.99247
1.37337,8.78998
1.37738,9.81487
1.38138,12.0966
1.38539,13.9412
1.38939,15.6657
1.39339,16.5519
1.3974,16.142
1.4014,15.2522
1.40541,14.2527
1.40941,12.8845
1.41341,12.1682
1.41742,12.3906
1.42142,12.8789
1.42543,13.36
1.42943,13.9399
1.43343,14.2611
1.43744,13.5355
1.44144,11.9702
1.44545,10.2561
1.44945,8.02019
1.45345,6.93895
1.45746,6.99156
1.46146,7.15063
1.46547,7.56702
1.46947,9.1046
1.47347,10.4791
1.47748,10.7758
1.48148,10.9499
1.48549,10.7877
1.48949,9.64011
1.49349,8.86489
1.4975,8.82497
1.5015,8.80535
1.50551,8.94448
1.50951,9.9387
1.51351,10.7368
1.51752,10.6319
1.52152,10.3216
1.52553,9.69648
1.52953,8.03519
1.53353,6.78634
1.53754,6.28156
1.54154,5.95733
1.54555,6.04588
1.54955,7.26662
1.55355,8.76632
1.55756,9.70045
1.56156,10.4539
1.56557,10.5057
1.56957,9.69481
1.57357,8.74927
1.57758,7.85839
1.58158,7.08
1.58559,6.97302
1.58959,7.41855
1.59359,7.89599
1.5976,8.1353
1.6016,8.31068
1.60561,8.20531
1.60961,7.05412
1.61361,5.75222
1.61762,4.53123
1.62162,3.53759
1.62563,3.39535
1.62963,3.95569
1.63363,4.82806
1.63764,5.93719
1.64164,7.285
1.64565,7.64207
1.64965,7.62135
1.65365,7.5797
1.65766,7.17733
1.66166,6.49753
1.66567,6.35503
1.66967,6.67574
1.67367,7.1403
1.67768,7.70768
1.68168,8.35004
1.68569,8.45759
1.68969,7.84208
1.69369,6.93915
1.6977,5.56554
1.7017,4.12225
1.70571,3.61349
1.70971,3.42828
1.71371,3.34751
1.71772,3.74741
1.72172,4.79427
1.72573,5.33356
1.72973,5.52121
1.73373,5.60785
1.73774,5.23924
1.74174,4.53555
1.74575,4.34913
1.74975,4.42095
1.75375,4.55626
1.75776,5.00767
1.76176,5.83743
1.76577,6.09387
1.76977,5.93901
1.77377,5.65656
1.77778,4.83509
1.78178,3.65175
1.78579,3.12824
1.78979,2.8869
1.79379,2.77316
1.7978,3.13088
1.8018,4.218
1.80581,5.05831
1.80981,5.6168
1.81381,5.93419
1.81782,5.6814
1.82182,5.04559
1.82583,4.58572
1.82983,4.21987
1.83383,4.01518
1.83784,4.22843
1.84184,4.77805
1.84585,4.97276
1.84985,4.94182
1.85385,4.87607
1.85786,4.34716
1.86186,3.24254
1.86587,2.44788
1.86987,1.78979
1.87387,1.45769
1.87788,1.6526
1.88188,2.37207
1.88589,3.13303
1.88989,3.90279
1.89389,4.44796
1.8979,4.39475
1.9019,4.17648
1.90591,3.96334
1.90991,3.71628
1.91391,3.55512
1.91792,3.73279
1.92192,4.27804
1.92593,4.67765
1.92993,4.92968
1.93393,5.07527
1.93794,4.78605
1.94194,3.95325
1.94595,3.17222
1.94995,2.29264
1.95395,1.8039
1.95796,1.86634
1.96196,2.1548
1.96597,2.50591
1.96997,3.02863
1.97397,3.4655
1.97798,3.40751
1.98198,3.14771
1.98599,2.8604
1.98999,2.45427
1.99399,2.18204
1.998,2.2762
2.002,2.63922
2.00601,2.99505
2.01001,3.3459
2.01401,3.5941
2.01802,3.42777
2.02202,2.87045
2.02603,2.30904
2.03003,1.61441
2.03403,1.21818
2.03804,1.29952
2.04204,1.6975
2.04605,2.21256
2.05005,2.96807
2.05405,3.65417
2.05806,3.69371
2.06206,3.66184
2.06607,3.58821
2.07007,3.13807
2.07407,2.74723
2.07808,2.75462
2.08208,2.87648
2.08609,3.02854
2.09009,3.27797
2.09409,3.49033
2.0981,3.35917
2.1021,2.84634
2.10611,2.2528
2.11011,1.3414
2.11411,0.852212
2.11812,0.846234
2.12212,0.941752
2.12613,1.10097
2.13013,1.59383
2.13413,2.2558
2.13814,2.4057
2.14214,2.46717
2.14615,2.47219
2.15015,2.19433
2.15415,1.92564
2.15816,1.95437
2.16216,2.15276
2.16617,2.39933
2.17017,2.77278
2.17417,3.10741
2.17818,3.06061
2.18218,2.76352
2.18619,2.38368
2.19019,1.6763
2.19419,1.21189
2.1982,1.19681
2.2022,1.28287
2.20621,1.42561
2.21021,1.89914
2.21421,2.49987
2.21822,2.57036
2.22222,2.57459
2.22623,2.56194
2.23023,2.12466
2.23423,1.69225
2.23824,1.6076
2.24224,1.57472
2.24625,1.57051
2.25025,1.77542
2.25425,2.04814
2.25826,2.02534
2.26226,1.79945
2.26627,1.50479
2.27027,0.926337
2.27427,0.575253
2.27828,0.578666
2.28228,0.730442
2.28629,0.971314
2.29029,1.47171
2.29429,2.16224
2.2983,2.44186
2.3023,2.60097
2.30631,2.64592
2.31031,2.3497
2.31431,2.02126
2.31832,1.95369
2.32232,1.92987
2.32633,1.92588
2.33033,2.10277
2.33433,2.34182
2.33834,2.32207
2.34234,2.09145
2.34635,1.78149
2.35035,1.13267
2.35435,0.705387
2.35836,0.654575
2.36236,0.645929
2.36637,0.646719
2.37037,0.920824
2.37437,1.47218
2.37838,1.66253
2.38238,1.74328
2.38639,1.76546
2.39039,1.47099
2.39439,1.15867
2.3984,1.10576
2.4024,1.09332
2.40641,1.09139
2.41041,1.27768
2.41441,1.56662
2.41842,1.58967
2.42242,1.48332
2.42643,1.33019
2.43043,0.945697
2.43443,0.651083
2.43844,0.642736
2.44244,0.772535
2.44645,0.975987
2.45045,1.38775
2.45445,1.94679
2.45846,2.11827
2.46246,2.18367
2.46647,2.20323
2.47047,1.88523
2.47447,1.45093
2.47848,1.20285
2.48248,1.0162
2.48649,0.947027
2.49049,1.03683
2.49449,1.17325
2.4985,1.17411
2.5025,1.05645
2.50651,0.89175
2.51051,0.506381
2.51451,0.263376
2.51852,0.252722
2.52252,0.342009
2.52653,0.49693
2.53053,0.810013
2.53453,1.29419
2.53854,1.49078
2.54254,1.58161
2.54655,1.61387
2.55055,1.39143
2.55455,1.12226
2.55856,1.07146
2.56256,1.06267
2.56657,1.06
2.57057,1.19898
2.57457,1.43205
2.57858,1.45742
2.58258,1.34622
2.58659,1.18634
2.59059,0.806459
2.59459,0.509967
2.5986,0.479128
2.6026,0.524316
2.60661,0.601868
2.61061,0.84804
2.61461,1.26327
2.61862,1.37175
2.62262,1.38727
2.62663,1.39246
2.63063,1.1464
2.63463,0.806875
2.63864,0.637119
2.64264,0.523604
2.64665,0.479115
2.65065,0.553298
2.65465,0.689351
2.65866,0.706306
2.66266,0.630404
2.66667,0.530919
2.67067,0.3607
2.67467,0.23077
2.67868,0.23499
2.68268,0.420361
2.68669,0.761504
2.69069,1.16478
2.69469,1.622
2.6987,1.73058
2.7027,1.74467
2.70671,1.74959
2.71071,1.50626
2.71471,1.12488
2.71872,0.90274
2.72272,0.738366
2.72673,0.669292
2.73073,0.714598
2.73473,0.794727
2.73874,0.7984
2.74274,0.700834
2.74675,0.568536
2.75075,0.328239
2.75475,0.16437
2.75876,0.153358
2.76276,0.244535
2.76677,0.414392
2.77077,0.654263
2.77477,0.966844
2.77878,1.03641
2.78278,1.01084
2.78679,0.964877
2.79079,0.733258
2.79479,0.469506
2.7988,0.384668
2.8028,0.348394
2.80681,0.333971
2.81081,0.405301
2.81481,0.565743
2.81882,0.604795
2.82282,0.56237
2.82683,0.50545
2.83083,0.421013
2.83483,0.34111
2.83884,0.344235
2.84284,0.508698
2.84685,0.776176
2.85085,1.0402
2.85485,1.31563
2.85886,1.36736
2.86286,1.27996
2.86687,1.14132
2.87087,0.849806
2.87487,0.521666
2.87888,0.34088
2.88288,0.219836
2.88689,0.172922
2.89089,0.20777
2.89489,0.291689
2.8989,0.310887
2.9029,0.261848
2.90691,0.209044
2.91091,0.162176
2.91491,0.125672
2.91892,0.130204
2.92292,0.268288
2.92693,0.55351
2.93093,0.77645
2.93493,0.986918
2.93894,1.02546
2.94294,0.934523
2.94695,0.800868
2.95095,0.556319
2.95495,0.337764
2.95896,0.298967
2.96296,0.308161
2.96697,0.325355
2.97097,0.389953
2.97497,0.514091
2.97898,0.544901
2.98298,0.476966
2.98699,0.392523
2.99099,0.297071
2.99499,0.215438
2.999,0.20787
3.003,0.309952
3.00701,0.480252
3.01101,0.617297
3.01502,0.749105
3.01902,0.771264
3.02302,0.661687
3.02703,0.507847
3.03103,0.262065
3.03504,0.09971
3.03904,0.0778372
3.04304,0.0919108
3.04705,0.117881
3.05105,0.168597
3.05506,0.257781
3.05906,0.283342
3.06306,0.24013
3.06707,0.208747
3.07107,0.221449
3.07508,0.266302
3.07908,0.34137
3.08308,0.536635
3.08709,0.794215
3.09109,0.931318
3.0951,1.03473
3.0991,1.0437
3.1031,0.869998
3.10711,0.640654
3.11111,0.347745
3.11512,0.147045
3.11912,0.115231
3.12312,0.123382
3.12713,0.138639
3.13113,0.176269
3.13514,0.249196
3.13914,0.268497
3.14314,0.19777
3.14715,0.147146
3.15115,0.138934
3.15516,0.134786
3.15916,0.140414
3.16316,0.242277
3.16717,0.41646
3.17117,0.470681
3.17518,0.503546
3.17918,0.497536
3.18318,0.345371
3.18719,0.201057
3.19119,0.105822
3.1952,0.0509231
3.1992,0.0442798
3.2032,0.113475
3.20721,0.305708
3.21121,0.412955
3.21522,0.495605
3.21922,0.511242
3.22322,0.434307
3.22723,0.372828
3.23123,0.370801
3.23524,0.372696
3.23924,0.383005
3.24324,0.49676
3.24725,0.63333
3.25125,0.638453
3.25526,0.630019
3.25926,0.606196
3.26326,0.442969
3.26727,0.24899
3.27127,0.0586603
3.27528,0.00514939
3.27928,0.00255089
3.28328,0.0179823
3.28729,0.133285
3.29129,0.185516
3.2953,0.214582
3.2993,0.218486
3.3033,0.169528
3.30731,0.132123
3.31131,0.146094
3.31532,0.207853
3.31932,0.290725
3.32332,0.414389
3.32733,0.527369
3.33133,0.521827
3.33534,0.476011
3.33934,0.399474
3.34334,0.193376
3.34735,0.099072
3.35135,0.0980589
3.35536,0.110147
3.35936,0.13358
3.36336,0.243413
3.36737,0.425821
3.37137,0.462183
3.37538,0.476362
3.37938,0.472888
3.38338,0.354062
3.38739,0.254092
3.39139,0.230484
3.3954,0.218215
3.3994,0.217146
3.4034,0.265291
3.40741,0.32699
3.41141,0.316247
3.41542,0.257695
3.41942,0.173956
3.42342,0.0281236
3.42743,0.00478812
3.43143,0.00791787
3.43544,0.0548156
3.43944,0.188686
3.44344,0.330858
3.44745,0.452271
3.45145,0.458704
3.45546,0.448071
3.45946,0.4288
3.46346,0.350014
3.46747,0.286228
3.47147,0.294672
3.47548,0.344272
3.47948,0.397699
3.48348,0.4551
3.48749,0.499967
3.49149,0.473047
3.4955,0.363843
3.4995,0.243162
3.5035,0.0793098
3.50751,0.0276435
3.51151,0.0343129
3.51552,0.0959904
3.51952,0.206361
3.52352,0.323055
3.52753,0.424927
3.53153,0.421171
3.53554,0.370368
3.53954,0.304647
3.54354,0.178655
3.54755,0.107265
3.55155,0.106775
3.55556,0.125247
3.55956,0.147336
3.56356,0.175259
3.56757,0.199696
3.57157,0.166426
3.57558,0.0884093
3.57958,0.0659966
3.58358,0.076047
3.58759,0.10042
3.59159,0.157972
3.5956,0.338333
3.5996,0.551071
3.6036,0.688994
3.60761,0.783186
3.61161,0.763226
3.61562,0.650224
3.61962,0.525437
3.62362,0.35148
3.62763,0.243324
3.63163,0.235375
3.63564,0.240509
3.63964,0.247305
3.64364,0.259584
3.64765,0.271197
3.65165,0.238013
3.65566,0.137094
3.65966,0.0792376
3.66366,0.0469374
3.66767,0.0316456
3.67167,0.0414727
3.67568,0.132615
3.67968,0.277086
3.68368,0.33908
3.68769,0.378619
3.69169,0.355595
3.6957,0.261283
3.6997,0.192132
3.7037,0.144132
3.70771,0.115887
3.71171,0.127914
3.71572,0.204078
3.71972,0.266399
3.72372,0.274368
3.72773,0.278468
3.73173,0.243356
3.73574,0.144395
3.73974,0.109652
3.74374,0.127412
3.74775,0.170192
3.75175,0.24346
3.75576,0.404041
3.75976,0.536354
3.76376,0.574887
3.76777,0.596662
3.77177,0.563264
3.77578,0.415374
3.77978,0.281121
3.78378,0.150831
3.78779,0.0841577
3.79179,0.0809691
3.7958,0.0946909
3.7998,0.103232
3.8038,0.0937997
3.80781,0.0761336
3.81181,0.0529655
3.81582,0.0265247
3.81982,0.0187311
3.82382,0.0468115
3.82783,0.191848
3.83183,0.368005
3.83584,0.551851
3.83984,0.643503
3.84384,0.634976
3.84785,0.613464
3.85185,0.54469
3.85586,0.366907
3.85986,0.244434
3.86386,0.167704
3.86787,0.124282
3.87187,0.129041
3.87588,0.183711
3.87988,0.226256
3.88388,0.2187
3.88789,0.20159
3.89189,0.168665
3.8959,0.110441
3.8999,0.087282
3.9039,0.116878
3.90791,0.195796
3.91191,0.282473
3.91592,0.390462
3.91992,0.450869
3.92392,0.424539
3.92793,0.365092
3.93193,0.259346
3.93594,0.106446
3.93994,0.0530188
3.94394,0.0390813
3.94795,0.0321808
3.95195,0.0377219
3.95596,0.0941932
3.95996,0.169821
3.96396,0.172817
3.96797,0.174593
3.97197,0.179353
3.97598,0.190929
3.97998,0.210845
3.98398,0.281538
3.98799,0.418977
3.99199,0.517526
3.996,0.582568
4,0.650036
