# 20260616_151045
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144310_119/spectr.txt
# qmax:	4
# ma:	0.965714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.462116
# [=>] Eabc:	0.482857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1676.91
0.0204082,1679.5
0.0408163,1685.26
0.0612245,1695.18
0.0816327,1709.86
0.102041,1728.58
0.122449,1752.44
0.142857,1780.26
0.163265,1813.64
0.183673,1852.22
0.204082,1895.99
0.22449,1946.1
0.244898,2003.6
0.265306,2068.88
0.285714,2144.2
0.306122,2233.94
0.326531,2338.46
0.346939,2469.33
0.367347,2618.58
0.387755,2919.45
0.408163,3093.13
0.428571,3678.46
0.44898,4360.34
0.469388,3204.39
0.489796,1068.44
0.510204,629.854
0.530612,552.327
0.55102,333.575
0.571429,244.233
0.591837,212.346
0.612245,173.297
0.632653,141.965
0.653061,119.79
0.673469,101.88
0.693878,86.6902
0.714286,74.1006
0.734694,64.1125
0.755102,55.719
0.77551,48.7499
0.795918,42.8826
0.816327,37.606
0.836735,32.7711
0.857143,29.0401
0.877551,25.8117
0.897959,23.2039
0.918367,20.5546
0.938776,18.4166
0.959184,16.3908
0.979592,14.8359
1,13.3483
