# 20251208_110347
# initdata:	data/XeXe544_cc_(0,5)/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)/freezeout.csv
# particle mass:	1.71429
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,489041
0.0100251,466664
0.0200501,404451
0.0300752,315706
0.0401003,218261
0.0501253,129549
0.0601504,62216.5
0.0701754,21626.8
0.0802005,5805.73
0.0902256,7518.69
0.100251,17480.8
0.110276,27478.1
0.120301,32419.8
0.130326,30894.4
0.140351,24409.4
0.150376,15900.2
0.160401,8223.25
0.170426,3145.46
0.180451,1049.39
0.190476,1234.83
0.200501,2520.02
0.210526,3822.03
0.220551,4504.01
0.230576,4434.78
0.240602,3837.02
0.250627,3058.55
0.260652,2385.41
0.270677,1955.45
0.280702,1766.03
0.290727,1733.86
0.300752,1758.88
0.310777,1765.92
0.320802,1719.63
0.330827,1621.32
0.340852,1496.49
0.350877,1378.25
0.360902,1290.34
0.370927,1235.99
0.380952,1198.86
0.390977,1156.3
0.401003,1096.24
0.411028,1025.05
0.421053,960.207
0.431078,914.069
0.441103,883.366
0.451128,853.417
0.461153,812.916
0.471178,764.856
0.481203,722.999
0.491228,697.397
0.501253,683.681
0.511278,666.805
0.521303,636.145
0.531328,595.722
0.541353,560.203
0.551378,539.581
0.561404,529.204
0.571429,515.263
0.581454,489.871
0.591479,459.515
0.601504,437.772
0.611529,430.216
0.621554,428.068
0.631579,417.583
0.641604,394.803
0.651629,369.328
0.661654,353.073
0.671679,346.849
0.681704,340.007
0.691729,323.328
0.701754,300.089
0.711779,282.424
0.721805,277.366
0.73183,278.979
0.741855,275.697
0.75188,263.833
0.761905,251.023
0.77193,245.788
0.781955,246.376
0.79198,242.768
0.802005,229.233
0.81203,211.576
0.822055,199.939
0.83208,196.336
0.842105,192.875
0.85213,182.89
0.862155,170.401
0.87218,165.253
0.882206,169.912
0.892231,175.287
0.902256,171.577
0.912281,160.439
0.922306,152.487
0.932331,153.073
0.942356,154.945
0.952381,147.737
0.962406,132.063
0.972431,119.499
0.982456,118.158
0.992481,122.734
1.00251,122.077
1.01253,114.041
1.02256,107.67
1.03258,110.059
1.04261,116.065
1.05263,114.968
1.06266,104.818
1.07268,94.6899
1.08271,91.995
1.09273,92.7883
1.10276,88.5018
1.11278,79.1474
1.12281,73.8802
1.13283,77.9689
1.14286,84.8572
1.15288,84.8818
1.16291,78.3467
1.17293,74.3232
1.18296,77.0444
1.19298,79.6062
1.20301,74.0454
1.21303,63.1157
1.22306,56.736
1.23308,58.3715
1.24311,61.171
1.25313,58.7087
1.26316,54.2085
1.27318,54.7456
1.28321,59.8082
1.29323,61.6465
1.30326,56.6346
1.31328,50.3107
1.32331,48.7403
1.33333,49.7874
1.34336,47.4487
1.35338,42.0139
1.36341,39.8659
1.37343,43.3068
1.38346,46.5722
1.39348,44.4785
1.40351,40.176
1.41353,39.8035
1.42356,42.5261
1.43358,41.833
1.44361,36.1557
1.45363,31.8939
1.46366,33.7506
1.47368,37.4293
1.48371,36.2489
1.49373,31.3506
1.50376,29.5257
1.51378,32.2989
1.52381,33.6474
1.53383,29.8086
1.54386,25.3861
1.55388,26.0878
1.56391,29.8661
1.57393,30.48
1.58396,27.3494
1.59398,25.7678
1.60401,27.6382
1.61404,28.247
1.62406,24.2782
1.63409,19.6475
1.64411,19.4935
1.65414,22.2702
1.66416,22.8144
1.67419,20.9525
1.68421,21.2414
1.69424,24.5748
1.70426,26.014
1.71429,22.618
1.72431,18.2057
1.73434,17.1983
1.74436,17.9725
1.75439,16.6454
1.76441,14.3494
1.77444,15.3185
1.78446,19.1141
1.79449,20.5801
1.80451,17.9808
1.81454,15.6588
1.82456,16.6779
1.83459,17.8762
1.84461,15.6079
1.85464,12.2691
1.86466,12.4528
1.87469,15.2893
1.88471,15.9214
1.89474,13.4349
1.90476,11.8466
1.91479,12.9629
1.92481,13.6535
1.93484,11.8851
1.94486,10.5509
