# 20251205_151709
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150534_293/spectr.txt
# qmax:	4
# ma:	1.96
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.969948
# [=>] Eabc:	0.98
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,787.735
0.0204082,787.969
0.0408163,788.678
0.0612245,789.837
0.0816327,791.505
0.102041,793.713
0.122449,796.476
0.142857,799.809
0.163265,803.797
0.183673,808.587
0.204082,814.652
0.22449,821.473
0.244898,828.169
0.265306,835.357
0.285714,843.009
0.306122,850.97
0.326531,859.249
0.346939,868.214
0.367347,877.556
0.387755,887.349
0.408163,897.855
0.428571,908.695
0.44898,919.842
0.469388,932.147
0.489796,944.981
0.510204,957.915
0.530612,972.271
0.55102,986.914
0.571429,1002.4
0.591837,1019.08
0.612245,1035.98
0.632653,1054.55
0.653061,1074.56
0.673469,1096.02
0.693878,1117.75
0.714286,1142.74
0.734694,1170.04
0.755102,1199.81
0.77551,1232.78
0.795918,1268.17
0.816327,1310.47
0.836735,1356.53
0.857143,1410.99
0.877551,1478.79
0.897959,1560.61
0.918367,1709.6
0.938776,1927.53
0.959184,1892.2
0.979592,1425.14
1,898.963
