# 20251205_150411
# initdata:	data/PbPb276_cc_(0,5)/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)/freezeout.csv
# particle mass:	1.65714
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,114471
0.0100251,112080
0.0200501,105186
0.0300752,94570.3
0.0401003,81392.9
0.0501253,67000.4
0.0601504,52718.6
0.0701754,39664.3
0.0802005,28613.3
0.0902256,19944
0.100251,13661.6
0.110276,9484.13
0.120301,6963.77
0.130326,5606.85
0.140351,4967.82
0.150376,4701.16
0.160401,4573.31
0.170426,4447.36
0.180451,4257.62
0.190476,3986.78
0.200501,3650.12
0.210526,3283.95
0.220551,2933.14
0.230576,2636.1
0.240602,2411.12
0.250627,2250.76
0.260652,2128.35
0.270677,2013.89
0.280702,1890.3
0.290727,1760.17
0.300752,1639.34
0.310777,1542.24
0.320802,1469.91
0.330827,1409.08
0.340852,1342.76
0.350877,1263.27
0.360902,1177.88
0.370927,1102.1
0.380952,1046.27
0.390977,1007.13
0.401003,970.619
0.411028,924.014
0.421053,866.73
0.431078,810.465
0.441103,768.59
0.451128,744.134
0.461153,727.14
0.471178,703.749
0.481203,668.688
0.491228,629.679
0.501253,599.67
0.511278,584.279
0.521303,576.282
0.531328,562.514
0.541353,536.425
0.551378,504.089
0.561404,477.79
0.571429,463.639
0.581454,455.662
0.591479,442.296
0.601504,418.571
0.611529,391.345
0.621554,372.099
0.631579,364.822
0.641604,361.853
0.651629,352.178
0.661654,333.35
0.671679,314.064
0.681704,304.457
0.691729,304.585
0.701754,303.887
0.711779,292.528
0.721805,272.261
0.73183,254.667
0.741855,248.471
0.75188,249.972
0.761905,247.335
0.77193,234.009
0.781955,216.111
0.79198,205.407
0.802005,205.953
0.81203,209.676
0.822055,205.922
0.83208,193.582
0.842105,181.8
0.85213,178.635
0.862155,181.42
0.87218,180.21
0.882206,169.922
0.892231,156.333
0.902256,148.849
0.912281,149.136
0.922306,149.595
0.932331,143.242
0.942356,132.424
0.952381,125.582
0.962406,126.471
0.972431,129.607
0.982456,127.498
0.992481,120.048
1.00251,114.107
1.01253,114.055
1.02256,116.016
1.03258,113.16
1.04261,104.83
1.05263,97.336
1.06266,95.5373
1.07268,96.6093
1.08271,94.2717
1.09273,87.5105
1.10276,81.8983
1.11278,81.8767
1.12281,84.7093
1.13283,84.3612
1.14286,79.7517
1.15288,75.8895
1.16291,76.4753
1.17293,78.51
1.18296,76.5331
1.19298,70.3908
1.20301,65.4911
1.21303,65.1456
1.22306,66.0029
1.23308,63.1129
1.24311,57.3459
1.25313,54.3491
1.26316,56.432
1.27318,59.0675
1.28321,57.2266
1.29323,52.5371
1.30326,50.8919
1.31328,53.8364
1.32331,56.1356
1.33333,53.1114
1.34336,47.2316
1.35338,44.5059
1.36341,45.9823
1.37343,46.627
1.38346,42.9921
1.39348,38.296
1.40351,37.5839
1.41353,40.3018
1.42356,41.2592
1.43358,38.3522
1.44361,35.4749
1.45363,36.441
1.46366,39.1839
1.47368,38.8623
1.48371,35.0268
1.49373,32.0864
1.50376,32.629
1.51378,33.8167
1.52381,32.0579
1.53383,28.5218
1.54386,27.1467
1.55388,28.5523
1.56391,29.3392
1.57393,27.562
1.58396,25.6083
1.59398,26.1295
1.60401,27.7167
1.61404,27.2095
1.62406,24.8104
1.63409,23.7385
1.64411,25.0013
1.65414,25.7238
1.66416,23.7587
1.67419,21.1847
1.68421,21.0365
1.69424,22.4745
1.70426,22.142
1.71429,19.5543
1.72431,17.879
1.73434,18.8645
1.74436,20.0833
1.75439,18.9227
1.76441,16.8637
1.77444,17.1001
1.78446,19.3019
1.79449,19.9773
1.80451,17.9125
1.81454,16.0006
1.82456,16.583
1.83459,17.7965
1.84461,16.6847
1.85464,13.9383
1.86466,12.7034
1.87469,13.6025
1.88471,14.0725
1.89474,12.824
1.90476,11.9302
1.91479,13.2075
