# 20260615_161220
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155901_140/spectr.txt
# qmax:	4
# ma:	1.08571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.524492
# [=>] Eabc:	0.542855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,259.922
0.0204082,260.361
0.0408163,261.549
0.0612245,263.395
0.0816327,265.963
0.102041,269.459
0.122449,273.392
0.142857,277.283
0.163265,282.287
0.183673,286.89
0.204082,292.569
0.22449,297.537
0.244898,302.772
0.265306,307.867
0.285714,312.116
0.306122,316.419
0.326531,320.928
0.346939,323.577
0.367347,326.04
0.387755,327.688
0.408163,330.149
0.428571,337.025
0.44898,342.078
0.469388,342.797
0.489796,328.025
0.510204,298.279
0.530612,262.644
0.55102,221.095
0.571429,180.127
0.591837,144.157
0.612245,116.884
0.632653,97.9406
0.653061,83.4985
0.673469,73.1161
0.693878,65.1107
0.714286,57.479
0.734694,51.2665
0.755102,45.8809
0.77551,40.4607
0.795918,36.1283
0.816327,32.2696
0.836735,28.6951
0.857143,25.741
0.877551,23.1811
0.897959,20.8916
0.918367,18.9253
0.938776,17.1077
0.959184,15.5091
0.979592,14.1198
1,12.8243
