# 20260615_163755
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160107_255/spectr.txt
# qmax:	4
# ma:	1.74286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.860111
# [=>] Eabc:	0.87143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,150.685
0.0204082,150.765
0.0408163,151.008
0.0612245,151.421
0.0816327,152.016
0.102041,152.814
0.122449,153.856
0.142857,155.234
0.163265,157.307
0.183673,159.127
0.204082,161.011
0.22449,162.905
0.244898,164.806
0.265306,166.785
0.285714,169.023
0.306122,171.013
0.326531,173.313
0.346939,175.378
0.367347,177.629
0.387755,179.793
0.408163,181.934
0.428571,183.979
0.44898,186.084
0.469388,187.892
0.489796,189.659
0.510204,191.513
0.530612,193.13
0.55102,194.396
0.571429,195.486
0.591837,196.848
0.612245,197.792
0.632653,198.645
0.653061,199.635
0.673469,200.054
0.693878,200.969
0.714286,202.082
0.734694,204.642
0.755102,207.147
0.77551,209.316
0.795918,209.056
0.816327,203.873
0.836735,193.492
0.857143,177.621
0.877551,157.641
0.897959,136.941
0.918367,117.796
0.938776,101.036
0.959184,87.5679
0.979592,77.341
1,69.1752
